Code,Product label,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021
300220,Vaccines for human medicine,775196,570219,514438,368998,540408,445456,488704,361257,514080,6194150
271112,"Propane, liquefied",9588261,8343063,8028982,4332232,3295375,4491687,5192316,4026920,3350424,5828770
854430,"Ignition wiring sets and other wiring sets for vehicles, aircraft or ships",4244949,4191800,4205777,4028494,4027210,4407284,4829752,4988948,4524737,5151759
711031,"Rhodium, unwrought or in powder form",232003,168885,152333,134578,128141,222739,473072,699596,2140773,5137024
100590,Maize (excluding seed for sowing),5112611,4738612,3849381,3221969,3060341,3073130,3363106,3510218,3283435,4726803
711292,"Waste and scrap of platinum, incl. metal clad with platinum, and other waste and scrap containing ...",544206,626934,585995,546780,541818,578607,797701,1364910,2314779,4261092
847150,"Processing units for automatic data-processing machines, whether or not containing in the same ...",2928309,3176677,3385553,2966971,3356005,3947149,4230204,4574631,3890170,4257072
711021,"Palladium, unwrought or in powder form",1010355,1284300,1428625,1203732,1130060,1585250,2005236,2523655,3464277,3968908
854232,Electronic integrated circuits as memories,3984091,3470228,2507888,2624220,2437367,3082398,3769908,2743140,3094729,3622145
760110,"Aluminium, not alloyed, unwrought",3561338,3039567,3647124,3018871,2407063,3200164,3623069,2744942,2089888,3504698
271019,"Medium oils and preparations, of petroleum or bituminous minerals, not containing biodiesel, ...",11387324,8608650,6519960,3362247,1810903,2664845,3935434,2518814,1898048,3390124
240399,"Chewing tobacco, snuff and other manufactured tobacco and manufactured tobacco substitutes, ...""",12,365,855,556,651,1933,2448004,2867335,2976774,3307655
880240,"Aeroplanes and other powered aircraft of an of an unladen weight > 15.000 kg (excl. helicopters, ...",5048392,4384408,4118989,3320439,3903092,2654110,3586130,5163370,1701622,3197420
854140,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in ...",3102976,7006545,8757444,6401137,4820917,3941670,3678500,3576346,3188082,3164423
870323,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",5491933,5392079,4731753,3877249,4166969,4287625,4491062,4349719,2860135,3055396
392690,"Articles of plastics and articles of other materials of heading 3901 to 3914, n.e.s (excluding ...",2254608,2177636,2259540,2113597,2267285,2371886,2570019,2538387,2639842,2908262
852990,"Parts suitable for use solely or principally with flat panel display modules, transmission ...",4378265,3400666,3081400,2773777,2785911,2796831,2817145,2973599,2625298,2772826
760120,Unwrought aluminium alloys,2444036,2193144,2450979,2156996,1907912,2459979,2708983,2046239,1493706,2728291
850440,Static converters,2135640,2175862,2195559,2027046,1973485,1987221,2067567,2100237,2225486,2609426
852872,"Reception apparatus for television, colour, whether or not incorporating radio-broadcast receivers ...",1976503,1859959,1832651,1583753,1522436,1722607,1870849,2040761,2376995,2592331
901890,"Instruments and appliances used in medical, surgical or veterinary sciences, n.e.s.",2110034,2229635,2074421,1994957,2127770,2170041,2486105,2725098,2459588,2560904
852580,"Television cameras, digital cameras and video camera recorders",2081378,2069494,1808342,1625104,1542739,1893185,2191291,2427148,2266501,2449165
950300,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; ...""",2090852,1980887,2022828,1915683,2000005,2127142,2286518,2296681,2050078,2419217
847330,Parts and accessories of automatic data-processing machines or for other machines of heading ...,3081488,3005935,2751021,2259561,2266728,2661957,2790168,2895335,2213315,2400029
848620,Machines and apparatus for the manufacture of semiconductor devices or of electronic integrated ...,617681,977580,1585679,2347474,1593535,2784908,4199312,1917749,2735528,2385870
711299,"Waste and scrap of silver, incl. metal clad with silver, and other waste and scrap containing ...",604637,626383,734835,695976,1448426,1814596,2232628,1828435,2041125,2378310
20329,"Frozen meat of swine (excluding carcases and half-carcases, and hams, shoulders and cuts thereof, ...",3400287,2398739,2680280,2044797,2442098,2491571,2460385,2655799,2368736,2338279
611030,"Jerseys, pullovers, cardigans, waistcoats and similar articles, of man-made fibres, knitted ...",3035744,3020756,2780310,2624621,2496347,2471419,2590491,2454557,2132157,2301468
160232,"Meat or offal of fowls of the species """"Gallus domesticus"""", prepared or preserved (excluding ...""",2237889,2132027,1943804,1887993,1933350,2248096,2419251,2420340,2229177,2251574
420292,"Travelling-bags, insulated food or beverage bags, toilet bags, rucksacks, shopping-bags, map-cases, ...",2556361,2397053,2321639,2192741,2274906,2311414,2431693,2558207,2238627,2209764
854370,"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85",2401526,2030912,2222629,1977041,2075656,2282399,2197251,2296115,2172519,2206172
847170,Storage units for automatic data-processing machines,3364387,3037311,2731359,2424203,2252471,2230391,2467197,2459406,2100827,2204602
841191,"Parts of turbojets or turbopropellers, n.e.s.",2191550,2470711,2591251,2636988,3255922,3614336,4405127,3664037,2597532,2197542
901839,"Needles, catheters, cannulae and the like, used in medical, surgical, dental or veterinary ...",2193933,1845814,1852868,1675224,1774224,1854349,2108403,2164806,2162757,2194172
20130,"Fresh or chilled bovine meat, boneless",1513985,1452256,1589374,1496464,1645344,1912987,2089662,2110172,1950940,2187537
20319,"Fresh or chilled meat of swine (excluding carcases and half-carcases, and hams, shoulders and ...",1708764,1588279,1623487,1456161,1719799,1872712,1935582,1964463,2070159,2097297
630790,"Made-up articles of textile materials, incl. dress patterns, n.e.s.",1171477,1176189,1155233,1140050,1142144,1190942,1262952,1312969,5171399,2092684
120190,"Soya beans, whether or not broken (excluding seed for sowing)",1805566,1883033,1831920,1703108,1530464,1547139,1540614,1535275,1491254,2075664
851770,"Parts of telephone sets, telephones for cellular networks or for other wireless networks and ...",3790303,3061679,2963897,2695723,2710222,2947692,2174448,1841750,1972781,2037791
870332,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...""",237592,650282,699733,874324,1392681,1965649,2378227,2452516,1979415,1980042
260112,Agglomerated iron ores and concentrates (excluding roasted iron pyrites),1860943,1791335,1989079,1269168,1227326,1766829,1772910,1830095,1158416,1930255
854442,"Electric conductors for a voltage <= 1.000 V, insulated, fitted with connectors, n.e.s.",1582259,1517652,1613422,1425235,1429003,1540795,1727734,1747549,1692730,1926344
870324,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",2616235,2325322,2287053,1825904,1969804,1664234,1910269,2122978,1759382,1907954
843149,"Parts of machinery of heading 8426, 8429 and 8430, n.e.s.",1270683,1178486,1270695,1100938,1011534,1183631,1511999,1484887,1157316,1816437
848690,Parts and accessories for machines and apparatus of a kind used solely or principally for the ...,760469,765163,802772,1036045,993405,1204983,1358418,1284499,1550185,1804078
240220,"Cigarettes, containing tobacco",5357401,4091115,3351403,3066070,3241521,2612628,2416255,2237379,2003682,1789908
711319,"Articles of jewellery and parts thereof, of precious metal other than silver, whether or not ...",1511187,1459375,1578643,1515090,1676967,1774606,1729387,1853572,1422936,1781292
710691,"Silver, incl. silver plated with gold or platinum, unwrought (excluding silver in powder form)",1539764,1316282,997652,785703,960033,1083439,1043673,847792,1139060,1776502
844399,"Parts and accessories of printers, copying machines and facsimile machines, n.e.s. (excluding ...",2320136,2052980,1940604,1856325,1921760,1810461,1769064,1907965,1651923,1768570
730890,"Structures and parts of structures, of iron or steel, n.e.s. (excluding bridges and bridge-sections, ...",1469824,1227824,1409305,1555610,1585927,1540189,1932721,1919583,1680532,1762624
100199,"Wheat and meslin (excluding seed for sowing, and durum wheat)",2060448,2191747,1873327,1548205,1305915,1461400,1574950,1416818,1452764,1702937
850760,Lithium-ion accumulators (excluding spent),522026,654837,536826,634092,751024,807893,1087622,1421109,1336407,1695556
950450,Video game consoles and machines (excluding operated by any means of payment),1879812,1622077,1428715,903613,972758,1784287,1641039,1371116,1506316,1687172
440122,Wood in chips or particles (excluding those of a kind used principally for dying or tanning ...,2185117,1951209,1940548,1873739,1827487,1815185,1924449,2057236,1517425,1676112
841112,Turbojets of a thrust > 25 kN,1125852,1110262,1184086,1333723,1774255,1745847,2760757,2236272,1409179,1660547
120510,"Low erucic acid rape or colza seeds """"yielding a fixed oil which has an erucic acid content ...""",1682492,1681967,1283382,1193358,1045432,1152976,1125496,1032791,965838,1602764
382499,"Chemical products and preparations of the chemical or allied industries, incl. those consisting ...",0,0,0,0,0,1085250,1266586,1244169,1203337,1600112
740400,"Waste and scrap, of copper (excluding ingots or other similar unwrought shapes, of remelted ...",1031446,840972,1000352,889361,997484,1150657,1332221,1195647,955509,1575810
853690,"Electrical apparatus for switching electrical circuits, or for making connections to or in ...",1396428,1273626,1249269,1076277,1147913,1279935,1328725,1221377,1233406,1565776
611020,"Jerseys, pullovers, cardigans, waistcoats and similar articles, of cotton, knitted or crocheted ...",1240010,1262044,1254106,1176578,1148966,1148335,1308666,1472056,1378745,1536827
441899,"Builders' joinery and carpentry, of wood (excl. of bamboo, windows, French windows and their ...",0,0,0,0,0,1280198,1358783,1396234,1233980,1534465
20230,"Frozen, boneless meat of bovine animals",1235020,1265119,1283570,1269052,986789,1182142,1363366,1394397,1375627,1504655
853400,Printed circuits,1165255,1223783,1339335,1414330,1451485,1443004,1268564,1227874,1219947,1477342
732690,"Articles of iron or steel, n.e.s. (excluding cast articles or articles of iron or steel wire)",1437041,1381266,1418670,1277753,1314115,1354087,1453391,1450096,1275415,1470911
30617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in ...",1909284,1952762,1833274,1466692,1563541,1678286,1505497,1442958,1324693,1464914
841510,"Window or wall air conditioning machines, self-contained or """"split-system""""""""",1592208,1653441,1524163,1209064,1178210,1274245,1447120,1396877,1301000,1438705
870870,"Road wheels and parts and accessories thereof, for tractors, motor vehicles for the transport ...",1303586,1294082,1370578,1277738,1214628,1316429,1451342,1327383,1039261,1407812
900130,Contact lenses,1206730,1110719,1146929,997603,1148156,1259493,1312910,1370749,1284033,1391252
841590,"Parts of air conditioning machines, comprising a motor-driven fan and elements for changing ...",1093110,1103418,1095635,972603,924049,897009,1122050,1154508,1077639,1300036
610910,"T-shirts, singlets and other vests of cotton, knitted or crocheted",1192070,1164692,1089616,1026898,1132970,1146712,1208347,1358420,1220003,1284660
290919,"Acyclic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives (excluding ...",706664,720334,927495,767526,977005,1196828,1264807,1104165,1009916,1268760
848180,"Appliances for pipes, boiler shells, tanks, vats or the like (excluding pressure-reducing ...""",1311666,1191276,1310950,1165468,1234664,1273221,1362874,1316040,1218919,1264669
844331,"Machines which perform two or more of the functions of printing, copying or facsimile transmission, ...",2123383,1785553,1732634,1617918,1460115,1378741,1378152,1361830,1353510,1256813
711011,"Platinum, unwrought or in powder form",2171987,2180362,1413135,1552384,1378824,1303424,1206443,931297,930086,1244720
851830,"Headphones and earphones, whether or not combined with microphone, and sets consisting of a ...",331553,317494,325009,311906,342343,536543,685146,1007695,1264136,1228387
853710,"Boards, cabinets and similar combinations of apparatus for electric control or the distribution ...",681438,741175,850830,855306,929148,1080629,1136792,1178975,1081381,1203806
940360,"Wooden furniture (excluding for offices, kitchens and bedrooms, and seats)",1427465,1317482,1310771,1130949,1098141,1115972,1138172,1154829,1136014,1195922
910221,"Wrist-watches, whether or not incorporating a stop-watch facility, with automatic winding (excluding ...",850438,878167,987396,1028331,997747,990595,1080170,1231702,1027376,1193060
293499,"Nucleic acids and their salts, whether or not chemically defined; heterocyclic compounds (excl. ...""",1497532,1142399,1012454,1091519,999122,1422209,1434213,1566319,1841724,1183878
90111,Coffee (excluding roasted and decaffeinated),1583688,1479057,1332057,1476660,1310003,1318155,1146582,1139563,1052939,1183121
300439,"Medicaments containing hormones or steroids used as hormones but not antibiotics, put up in ...""",881325,759119,801878,704582,867526,832631,871008,867974,1128772,1178799
381800,"Chemical elements and compounds doped for use in electronics, in the form of discs, wafers, ...",1014036,979426,926032,944523,886308,929853,1101955,1025820,979932,1168143
870829,"Parts and accessories of bodies for tractors, motor vehicles for the transport of ten or more ...""",934081,1017658,1145819,1089348,1233183,1234263,1333380,1253508,1061287,1165813
640419,Footwear with outer soles of rubber or plastics and uppers of textile materials (excluding ...,1086989,1255915,1349455,1359379,1328757,1369961,1398574,1406475,1122449,1165765
20714,Frozen cuts and edible offal of fowls of the species Gallus domesticus,1174287,1110927,1319253,1287354,1096708,1320534,1161550,1213306,1069723,1160811
940190,"Parts of seats, n.e.s.",1041723,1028777,1159269,1207173,1263140,1314173,1403193,1405670,1099325,1157723
750110,Nickel mattes,1158023,1050552,1081058,737464,646762,732215,981038,925790,952964,1147900
880330,"Parts of aeroplanes or helicopters, n.e.s. (excluding those for gliders)",1320723,1440811,1873540,1836140,2056030,1717325,1702298,1909932,1568274,1144715
401519,"Gloves, mittens and mitts, of vulcanised rubber (excl. of a kind used for medical, surgical, ...",319765,316447,325293,344393,330222,380768,428232,438913,746155,1137631
940490,"Articles of bedding and similar furnishing, fitted with springs or stuffed or internally filled ...""",1179825,1123176,1076047,956867,949991,1024703,1097901,1069019,1029613,1135718
382200,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents ...",632510,590690,610408,535774,567115,600860,660172,677642,749951,1135164
870380,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, ...",0,0,0,0,0,88758,69777,133416,691291,1120718
440712,"Fir """"Abies spp."""" and spruce """"Picea spp."""" sawn or chipped lengthwise, sliced or peeled, ...""",0,0,0,0,0,847542,844783,810174,676282,1096353
270400,"Coke and semi-coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon",342296,485532,766844,542390,420455,379684,597002,258738,134420,1089132
392321,"Sacks and bags, incl. cones, of polymers of ethylene",1242981,1279383,1372644,1249720,1219949,1247623,1364980,1291930,1129449,1086114
870322,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",1989214,1700221,2018054,1857076,2077291,1981431,2050740,1880201,1183543,1082202
847990,"Parts of machines and mechanical appliances, n.e.s.",508735,505240,634630,607209,660805,790725,918469,911824,807794,1063839
903289,"Regulating or controlling instruments and apparatus (excluding hydraulic or pneumatic, manostats, ...",822059,854993,1141310,1039821,1072931,1175902,1376226,1399799,1103711,1061898
260800,Zinc ores and concentrates,672155,718750,744708,600451,624783,886522,1005692,761544,528760,1044203
330499,"Beauty or make-up preparations and preparations for the care of the skin (other than medicaments), ...",842076,777327,781065,738552,777547,803279,923028,1018275,974089,1029654
400122,"Technically specified natural rubber """"TSNR""""""""",1863713,1476705,1032506,808169,698154,1007164,858878,882544,647179,1023474
852852,Monitors capable of directly connecting to and designed for use with an automatic data processing ...,0,0,0,0,0,616057,719262,858183,839187,1021366
440711,"Pine """"Pinus spp."""" sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded ...""",0,0,0,0,0,852214,947439,801103,675811,1016731
720241,"Ferro-chromium, containing by weight > 4% of carbon",945125,868122,960405,783934,685389,1044030,1076013,798288,577370,1009256
852691,Radio navigational aid apparatus,1146018,1171584,1221069,1222618,1032893,903084,933465,1017010,999532,1005567
640299,Footwear with outer soles and uppers of rubber or plastics (excluding covering the ankle or ...,1687224,1566804,1441206,1298540,1303138,1199205,1140533,1153256,965023,997591
441231,"Plywood consisting solely of sheets of wood <= 6 mm thick, with at least one outer ply of tropical ...",1032538,1153118,1135406,908594,781085,998652,1246854,994968,779558,995013
870840,"Gear boxes and parts thereof, for tractors, motor vehicles for the transport of ten or more ...",1063660,1283775,1260871,1084241,1046989,1240408,1259444,1043874,763506,994513
847989,"Machines and mechanical appliances, n.e.s.",829097,771996,831044,801591,728559,883128,879985,950221,936432,994234
840991,Parts suitable for use solely or principally with spark-ignition internal combustion piston ...,893596,932536,1009600,989017,978211,1058237,1087901,1061550,770296,994023
220421,"Wine of fresh grapes, incl. fortified wines, and grape must whose fermentation has been arrested ...",1047441,1060879,1063993,950187,922313,978239,979554,1021238,944923,988942
80390,Fresh or dried bananas (excluding plantains),888504,816124,810489,842591,924257,848679,912586,958477,987382,980587
852351,"Solid-state, non-volatile data storage devices for recording data from an external source [flash ...",1344791,1022199,836307,832335,883401,948179,922639,915757,993281,956616
210690,"Food preparations, n.e.s.",1158768,1082073,1058275,934971,952833,982272,1021330,969208,921031,948806
230400,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...",1091108,1043997,1057226,841650,755346,659765,762272,695546,799357,939653
850811,"Vacuum cleaners, incl. dry cleaners and wet vacuum cleaners, with self-contained electric motor, ...",674623,806857,1030877,944554,1035109,982450,1063121,963992,1018929,928255
870899,"Parts and accessories, for tractors, motor vehicles for the transport of ten or more persons, ...",877888,815221,871861,877742,939668,1019235,1129521,1145517,789356,922528
30487,"Frozen fillets of tuna """"of the genus Thunnus"""", skipjack or stripe-bellied bonito """"Euthynnus ...""",690954,625898,550020,636107,617781,705184,797304,813992,717723,920304
853890,"Parts suitable for use solely or principally with the apparatus of heading 8535, 8536 or 8537, ...",825422,837260,963135,985885,1022785,1107300,1041308,940793,799536,918393
270111,"Anthracite, whether or not pulverised, non-agglomerated",1098690,815903,645464,599383,531374,919839,964964,851790,595922,910506
842139,Machinery and apparatus for filtering or purifying gases (excl. isotope separators and intake ...,568652,578451,544975,417620,412470,503041,647980,611097,717769,910278
841810,"Combined refrigerator-freezers, with separate external doors or drawers, or combinations thereof",810617,773100,752214,641428,587193,622637,622972,753202,859270,908532
900190,"Lenses, prisms, mirrors and other optical elements, of any material, unmounted (excluding such ...",881516,668423,743384,674554,664243,767893,743993,716172,789956,889573
851761,"Base stations of apparatus for the transmission or reception of voice, images or other data",912319,695406,688712,153734,297187,368692,388393,426592,869017,889514
381512,"Supported catalysts with precious metal or a precious-metal compound as the active substance, ...",311247,269084,255257,226462,233191,303438,343425,380370,495224,885895
853650,Switches for a voltage <= 1.000 V (excluding relays and automatic circuit breakers),785399,692622,781086,773460,718436,818836,895562,827608,715200,874847
841459,"Fans (excluding table, floor, wall, window, ceiling or roof fans, with a self-contained electric ...",592678,585931,578819,541621,596530,634278,747898,791584,735027,870768
903180,"Instruments, appliances and machines for measuring or checking, not elsewhere specified in ...",792664,762677,818550,742483,758276,823257,825607,893242,743909,858722
390761,"Poly""""ethylene terephthalate"""", in primary forms, having a viscosity number of >= 78 ml/g""""",0,0,0,0,0,886128,1093224,1033820,720806,854737
902139,Artificial parts of the body (excluding artificial teeth and dental fittings and artificial ...,952485,767228,642774,634688,618932,738813,886468,819616,816656,852602
271113,"Butanes, liquefied (excluding of a purity of >= 95% of N-butane or isobutane)",3168790,2619214,2240520,1046157,813362,874354,1042736,855091,683269,851877
300212,Antisera and other blood fractions,0,0,0,0,0,674280,716909,788086,802981,846749
903190,"Parts and accessories for instruments, appliances and machines for measuring and checking, ...",704430,661524,782978,737673,710264,792378,941691,842538,737547,842057
840999,"Parts suitable for use solely or principally with compression-ignition internal combustion ...""",707180,666451,729269,647669,635299,727734,861667,802673,663587,832201
401110,"New pneumatic tyres, of rubber, of a kind used for motor cars, incl. station wagons and racing ...",914205,823725,862834,752073,728275,812668,876358,870244,738231,829750
850300,"Parts suitable for use solely or principally with electric motors and generators, electric ...",465927,409624,455360,377257,379021,469949,573525,667048,502730,824680
40690,"Cheese (excluding fresh cheese, incl. whey cheese, curd, processed cheese, blue-veined cheese ...""",627472,619647,684469,574962,547552,679270,745540,774785,807929,823957
270119,"Coal, whether or not pulverised, non-agglomerated (excluding anthracite and bituminous coal)",1146215,957837,938400,780553,615107,795158,791125,749972,546474,814617
870333,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...""",188990,196988,295899,294655,398703,430677,367519,505480,711927,814512
121490,"Swedes, mangolds, fodder roots, hay, lucerne """"alfalfa"""", clover, sainfoin, forage kale, lupines, ...""",1001457,927631,785797,731586,644146,713194,754325,808134,783043,811736
800110,"Unwrought tin, not alloyed",578089,612722,580423,440112,440578,577738,559229,477496,332852,810831
711041,"Iridium, osmium and ruthenium, unwrought or in powder form",109739,106834,107903,91472,97848,142185,314903,310201,242043,808997
20610,Fresh or chilled edible offal of bovine animals,229972,269631,301706,341345,449539,489589,547255,633664,620272,799190
847160,"Input or output units for automatic data-processing machines, whether or not containing storage ...",464527,460783,434117,388285,396387,424632,527852,592296,834002,793483
850980,"Electromechanical domestic appliances, with self-contained electric motor (excluding vacuum ...",553832,494830,496408,530516,554457,514010,558256,534000,637191,789638
720221,"Ferro-silicon, containing by weight > 55% of silicon",730089,659364,718833,593813,481965,576561,685029,567059,397192,787108
610990,"T-shirts, singlets and other vests of textile materials, knitted or crocheted (excluding cotton)",1152358,1197173,1111438,994987,1003564,1054992,1170958,1068940,926391,786017
845011,"Fully-automatic household or laundry-type washing machines, of a dry linen capacity <= 6 kg",941226,879997,920349,740388,733312,705561,729053,768539,730281,783939
280469,"Silicon containing < 99,99% by weight of silicon",494961,372447,445917,410423,324120,401012,506364,365069,343737,772072
847180,"Units for automatic data-processing machines (excluding processing units, input or output units ...",365193,421276,386125,339992,392269,485089,509710,583564,597090,771228
940320,"Metal furniture (excluding for offices, seats and medical, surgical, dental or veterinary  ...",487640,483835,487094,463706,456369,492862,536238,559157,654665,769203
750210,"Nickel, not alloyed, unwrought",645364,548444,611801,423225,296726,361929,672603,633721,445394,758303
271311,"Petroleum coke, non-calcined",760300,666387,629521,530533,382105,548921,660684,575961,392872,752159
750120,Nickel oxide sinters and other intermediate products of nickel metallurgy (excluding nickel ...,348832,347502,673776,630735,417982,567082,685985,634908,576454,751075
721049,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",485207,354816,570148,413297,400071,559519,597160,711722,551787,750455
392620,Articles of apparel and clothing accessories produced by the stitching or sticking together ...,401923,387446,389325,379023,370692,413383,429286,398636,782494,749748
848190,"Parts of valves and similar articles for pipes, boiler shells, tanks, vats or the like, n.e.s.",562493,544971,603759,563126,589257,627001,708174,690403,627943,724600
841480,"Air pumps, air or other gas compressors and ventilating or recycling hoods incorporating a ...",592417,615662,710454,650575,621325,624334,659953,637978,600065,722733
261310,Roasted molybdenum ores and concentrates,612928,454178,605719,361890,287977,401552,611534,599442,384520,721633
620343,"Men's or boys' trousers, bib and brace overalls, breeches and shorts of synthetic fibres (excluding ...",796321,700238,694733,647655,677609,684282,786479,823381,752352,717567
620193,"Men's or boys' anoraks, windcheaters, wind jackets and similar articles, of man-made fibres ...",790932,825894,708413,679403,649650,666117,905562,929013,715054,713289
30391,"Frozen fish livers, roes and milt",0,0,0,0,0,586198,600208,452566,449220,713013
620462,"Women's or girls' trousers, bib and brace overalls, breeches and shorts of cotton (excluding ...",1367421,1484966,1068712,987430,911703,909827,865021,765703,646169,705276
871200,"Bicycles and other cycles, incl. delivery tricycles, not motorised",912211,821310,816166,771410,705553,675021,669717,658952,647257,703098
230910,"Dog or cat food, put up for retail sale",830665,781143,730266,657563,641719,619211,643922,646338,673653,702671
420231,"Wallets, purses, key-pouches, cigarette-cases, tobacco-pouches and similar articles carried ...",761440,712254,707956,642106,728793,725397,748159,764527,627001,700973
470321,"Semi-bleached or bleached coniferous chemical wood pulp, soda or sulphate (excluding dissolving ...",649381,669794,736111,698697,632388,700532,806030,733274,587795,698679
902790,"Microtomes; parts and accessories of instruments and apparatus for physical or chemical analysis, ...",589204,542603,579844,547615,585446,586927,688670,673042,635943,696721
640399,"Footwear with outer soles of rubber, plastics or composition leather, with uppers of leather ...",790969,812151,866375,851309,840212,806585,861012,874894,734930,693739
290511,"Methanol """"methyl alcohol""""""""",655106,714689,778781,541947,398564,594676,777465,512143,384968,690463
420291,"Travelling-bags, insulated food or beverage bags, toilet bags, rucksacks, shopping-bags, map-cases, ...",715787,664728,689502,640163,692186,698883,727132,747130,598083,676487
151190,"Palm oil and its fractions, whether or not refined (excluding chemically modified and crude)",636040,529343,520227,442375,451666,528828,536389,497677,545977,674774
440325,"Coniferous wood in the rough, of which the smallest cross-sectional dimension is =>15 cm, whether ...",0,0,0,0,0,605738,716281,572691,448048,671518
848071,Injection or compression-type moulds for rubber or plastics,613477,622380,748718,646090,745618,788805,653546,753933,639030,667221
280461,"Silicon containing >= 99,99% by weight of silicon",1208047,1166096,1363596,1133162,1398491,1156839,1099933,701709,598800,663896
293339,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing an unfused pyridine ring, ...",865253,930264,624356,600520,610241,531397,522302,469805,636689,661327
30312,"Frozen Pacific salmon (excluding sockeye salmon """"red salmon"""")""""",608508,385707,511783,477738,476003,612855,648642,723430,562109,654246
841199,"Parts of gas turbines, n.e.s.",670428,654249,520836,612363,617146,785157,717762,569236,627656,653349
850110,"Motors of an output <= 37,5 W",679754,591883,613727,574807,595441,616266,655680,636335,524206,652681
220410,Sparkling wine of fresh grapes,432123,409504,468238,439533,489313,542803,617317,694266,540794,652606
761090,"Structures and parts of structures, of aluminium, n.e.s., and plates, rods, profiles, tubes ...",258518,350744,558415,580573,538462,524630,612326,679881,582171,651742
160521,"Shrimps and prawns, prepared or preserved, not in airtight containers (excluding smoked)",806548,772389,719885,643754,630053,658250,680268,676782,635443,650579
902290,"X-ray generators other than X-ray tubes, high tension generators, control panels and desks, ...",571446,487112,554148,544487,604298,556677,532681,535913,530103,648444
620342,"Men's or boys' trousers, bib and brace overalls, breeches and shorts, of cotton (excluding ...",1035618,1098885,962452,955121,908388,816600,838977,801585,668878,644030
903290,"Parts and accessories for regulating or controlling instruments and apparatus, n.e.s.",496248,530783,525339,615760,675269,792960,791574,714110,579335,642443
293399,"Heterocyclic compounds with nitrogen hetero-atom[s] only (excluding those containing an unfused ...""",1797819,1517326,1050820,1214855,996137,854473,603432,591976,549213,639921
