Code,Product label,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021
271012,"Light oils and preparations, of petroleum or bituminous minerals which >= 90% by volume """"incl. ...""",37470538,34317719,28288628,20462621,18008855,19757256,24627426,25635102,13150909,26296759
710239,"Diamonds, worked, but not mounted or set (excluding industrial diamonds)",19657088,23009278,24611853,23603753,23532415,22072839,23802214,19826647,12204519,19726612
950300,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; ...""",11546318,11742799,12788811,14236048,14596371,14969707,14744931,15288252,14352993,19680481
870431,"Motor vehicles for the transport of goods, with only spark-ignition internal combustion piston ...",9492261,10507035,12731313,13574245,15955879,15887357,17719540,19724946,14867980,17067497
870829,"Parts and accessories of bodies for tractors, motor vehicles for the transport of ten or more ...""",10932350,11581587,12552830,14042270,14081944,13487610,14893148,14676483,13006933,16413178
852872,"Reception apparatus for television, colour, whether or not incorporating radio-broadcast receivers ...",16785159,14531742,15631034,15988623,12684552,13314385,13287346,12610938,13298702,16272091
870899,"Parts and accessories, for tractors, motor vehicles for the transport of ten or more persons, ...",13607533,13036713,13903620,14001343,13648346,13883643,14790810,14521749,12516795,15333184
901890,"Instruments and appliances used in medical, surgical or veterinary sciences, n.e.s.",7932497,8305433,9038677,9387920,10001887,10273952,11827933,13144139,13479940,15317509
852351,"Solid-state, non-volatile data storage devices for recording data from an external source [flash ...",2339852,3011260,4208390,5315338,6844585,9370808,10075887,9790173,13434569,14828321
870322,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",3719525,5160196,5653923,7066582,11027363,16084005,20867646,20863254,18258919,14705796
853710,"Boards, cabinets and similar combinations of apparatus for electric control or the distribution ...",7688047,8830544,9362125,9848385,10210049,10868594,12068896,12798787,12050623,13797558
850440,Static converters,8080280,8486424,9273437,9607602,9264142,9541997,10422940,10125956,10932833,13225374
711319,"Articles of jewellery and parts thereof, of precious metal other than silver, whether or not ...",4854946,5233169,5555897,5897064,6999673,7455219,7063724,7289230,6349778,11852296
854430,"Ignition wiring sets and other wiring sets for vehicles, aircraft or ships",8483605,9032126,9946255,10921481,10556537,10229648,11370081,11410650,9423443,11510448
440719,"Coniferous wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded ...""",0,0,0,0,0,0,1083037,4492815,6407707,11392867
392690,"Articles of plastics and articles of other materials of heading 3901 to 3914, n.e.s (excluding ...",5675487,5906734,6269066,6677328,6707960,7387174,8219633,8721334,9164364,11202232
710812,"Gold, incl. gold plated with platinum, unwrought, for non-monetary purposes (excluding gold ...",15878902,14159607,12882164,10176541,15304604,10677013,9149323,9337012,29995655,11119238
300439,"Medicaments containing hormones or steroids used as hormones but not antibiotics, put up in ...""",4621271,4275996,4383293,5430434,6278844,5803249,6600001,8927252,9652473,11093857
847170,Storage units for automatic data-processing machines,13364806,12215560,11638334,11273462,10136662,9956286,9404491,7237073,8679412,10534792
854239,"Electronic integrated circuits (excluding such as processors, controllers, memories and amplifiers)",7856263,7266213,7246273,6896241,7009125,8287851,8526997,8026172,7731995,10504769
401519,"Gloves, mittens and mitts, of vulcanised rubber (excl. of a kind used for medical, surgical, ...",1854531,1815576,1749866,1892321,1743125,1979616,2270277,2367918,4197442,10351937
880330,"Parts of aeroplanes or helicopters, n.e.s. (excluding those for gliders)",12106270,13234073,15261785,14589061,14602368,14495816,17058732,18234050,12262392,10308209
870340,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, ...",0,0,0,0,0,5886826,5492805,8125843,8071878,10181836
271121,Natural gas in gaseous state,7513809,10554812,14540595,7932952,6528183,7947322,7471829,6790315,5195948,10064738
940161,"Upholstered seats, with wooden frames (excluding convertible into beds)",3822580,4228783,4576409,5226186,5477935,6269505,6954660,6519082,6792620,9936249
950450,Video game consoles and machines (excluding operated by any means of payment),4977060,5035759,4689239,4827607,3706113,4709078,5537819,3981751,6327514,9924937
711590,"Articles of precious metal or of metal clad with precious metal, n.e.s.",946814,1156877,1182236,1567258,1674670,741244,1032094,1610412,26319643,9785545
870840,"Gear boxes and parts thereof, for tractors, motor vehicles for the transport of ten or more ...",9382364,9626889,9913906,9599182,9807129,9830606,10080594,9319174,7913421,9706678
841191,"Parts of turbojets or turbopropellers, n.e.s.",10363016,11273825,12132580,12584051,12180613,13619339,14280649,15566416,9390307,9624664
854140,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in ...",7258994,5791108,6506153,8599774,10947191,7754845,5607398,8398077,10509146,9556549
854370,"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85",5347776,5555755,6159935,7233384,7382348,7548836,8099793,6751480,6499745,9420558
940190,"Parts of seats, n.e.s.",8535193,8930647,9886493,10591022,10700043,10027317,10346533,9981184,8022816,9332611
844399,"Parts and accessories of printers, copying machines and facsimile machines, n.e.s. (excluding ...",10904014,10755932,10292591,9783690,9229471,9104224,8864557,8429592,7371311,9321931
880240,"Aeroplanes and other powered aircraft of an of an unladen weight > 15.000 kg (excl. helicopters, ...",5618384,9250382,11767299,12802595,9637968,9754357,7924931,10067051,10226692,9218946
711031,"Rhodium, unwrought or in powder form",505420,342941,387089,331684,218714,380415,979368,1635004,4357402,9156283
848180,"Appliances for pipes, boiler shells, tanks, vats or the like (excluding pressure-reducing ...""",7395870,7677434,8555758,8339420,7847296,8460070,9479565,8649164,7521799,8918139
852580,"Television cameras, digital cameras and video camera recorders",7564906,6114185,5554187,5771063,5850694,6796285,7530877,7750915,7597446,8863485
611020,"Jerseys, pullovers, cardigans, waistcoats and similar articles, of cotton, knitted or crocheted ...",8327039,8652973,8432287,8115475,7097366,7088824,7638966,7895411,6332274,8705141
940360,"Wooden furniture (excluding for offices, kitchens and bedrooms, and seats)",4883438,5141660,5528452,5974370,5961843,6402139,6911085,6541231,6729023,8589939
401110,"New pneumatic tyres, of rubber, of a kind used for motor cars, incl. station wagons and racing ...",7766860,8250764,8113907,8024235,7588516,7711584,8110683,8394340,7353764,8507632
740311,"Copper, refined, in the form of cathodes and sections of cathodes",4938343,5447509,4238172,3794402,3367855,4956746,4928905,4000546,4099974,8454893
300220,Vaccines for human medicine,1736984,2731481,3566089,5478143,4057104,5053923,5761899,7286070,7449162,8368395
850760,Lithium-ion accumulators (excluding spent),1306942,1707471,1729944,1718175,1997259,2568701,3224108,3691381,4823512,8265629
840734,"Spark-ignition reciprocating piston engine, of a kind used for vehicles of chapter 87, of a ...",8787927,8222911,9201082,8898337,8833490,8692647,9145054,8565166,7809376,8222619
852852,Monitors capable of directly connecting to and designed for use with an automatic data processing ...,0,0,0,0,0,5496265,5651546,6124508,5849909,7833725
841810,"Combined refrigerator-freezers, with separate external doors or drawers, or combinations thereof",3585729,4089354,4219589,4658825,4870651,5049949,5210950,5204113,5897353,7756268
870421,"Motor vehicles for the transport of goods, with only compression-ignition internal combustion ...""",1352996,1763886,2113182,2271178,2424557,2533000,3873187,5491011,5786081,7744987
870120,Road tractors for semi-trailers,4571386,5098592,6931459,8180806,4837139,5808375,8571978,9313741,6106492,7696651
940320,"Metal furniture (excluding for offices, seats and medical, surgical, dental or veterinary  ...",3982383,4252851,4575462,5073331,5153635,5500760,6255293,5721665,5834298,7628194
293499,"Nucleic acids and their salts, whether or not chemically defined; heterocyclic compounds (excl. ...""",5819341,4836809,5898693,8508251,5405984,4627145,4040060,4926073,8531317,7404165
210690,"Food preparations, n.e.s.",1890222,1995452,2046535,2089642,2165584,2305658,5263280,5826461,6386648,7157170
841590,"Parts of air conditioning machines, comprising a motor-driven fan and elements for changing ...",2645987,3125309,4000769,3662237,3806395,4218522,4929398,5564660,5389714,7138651
840991,Parts suitable for use solely or principally with spark-ignition internal combustion piston ...,5785047,5936513,6399458,6762990,6716422,6496433,6452559,6292166,5123335,6768694
901839,"Needles, catheters, cannulae and the like, used in medical, surgical, dental or veterinary ...",2973953,3213514,3385175,3933251,4692793,5018063,5342525,6195258,5562266,6727084
854442,"Electric conductors for a voltage <= 1.000 V, insulated, fitted with connectors, n.e.s.",3905673,4231521,4708819,4837368,4656103,5039275,5779696,5402347,5445490,6661052
220300,Beer made from malt,3917077,3906799,4346815,4754841,5078823,5326123,5575433,5843851,5977170,6626085
630790,"Made-up articles of textile materials, incl. dress patterns, n.e.s.",3163732,3230024,3422109,3750713,3879461,4013972,4280808,4627138,19825849,6598213
950691,"Articles and equipment for general physical exercise, gymnastics or athletics",1785552,1710410,1916711,2114494,2136995,2335327,2551888,2727950,4285025,6450703
382200,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents ...",2590716,2548791,2534363,2609372,2772352,3386541,3883862,3997768,5350020,6362888
30617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in ...",3311513,4133623,5386569,4262614,4565437,5182865,4846075,4813777,4872519,6357519
760120,Unwrought aluminium alloys,3908613,3581029,4414172,4473257,4139684,4973139,5754464,4976575,3369353,6323767
851830,"Headphones and earphones, whether or not combined with microphone, and sets consisting of a ...",1627048,1722839,1700738,1470223,1340329,1304393,1532607,2000388,4073756,6182443
870830,"Brakes and servo-brakes and their parts, for tractors, motor vehicles for the transport of ...",4661595,4461382,5002067,5249856,5022201,5077587,5691761,5760291,5048217,6094784
970110,"Paintings, e.g. oil paintings, watercolours and pastels, and drawings executed entirely by ...",5150030,5989493,5933425,8315404,6470058,7044048,7831237,7689477,3566953,6053779
841112,Turbojets of a thrust > 25 kN,3871595,3957158,4462992,4956869,4849532,5071913,8063537,11206513,6930743,6001157
842139,Machinery and apparatus for filtering or purifying gases (excl. isotope separators and intake ...,2557520,2598887,2957942,2996345,2870512,3023144,3421054,3589182,4520463,5878978
611030,"Jerseys, pullovers, cardigans, waistcoats and similar articles, of man-made fibres, knitted ...",4699304,4960627,5545121,6067666,6047349,6260576,6538079,6496059,4522550,5845168
401120,"New pneumatic tyres, of rubber, of a kind used for buses and lorries (excluding typres with ...",4318411,4170089,4568257,4410636,4164016,4311347,4747328,4792756,4467190,5807888
300214,"Immunological products, mixed, not put up in measured doses or in forms or packings for retail ...",0,0,0,0,0,1444981,4688866,4937032,5405179,5628177
710691,"Silver, incl. silver plated with gold or platinum, unwrought (excluding silver in powder form)",5626853,4562786,3505923,3501566,3935002,3297128,3040504,2993541,5021818,5581727
732690,"Articles of iron or steel, n.e.s. (excluding cast articles or articles of iron or steel wire)",3332808,3290013,3638341,3719703,3683325,4023953,4671314,4708247,4263538,5445736
870850,"Drive-axles with differential, whether or not provided with other transmission components, ...",3205457,3360402,3740605,4128998,3969783,4038007,4550569,4729766,4079293,5426265
300212,Antisera and other blood fractions,0,0,0,0,0,5280906,5714407,5629771,5826529,5402681
870380,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, ...",0,0,0,0,0,367976,327755,1577405,1763637,5350199
610910,"T-shirts, singlets and other vests of cotton, knitted or crocheted",4176238,4122999,4081733,4196706,4015513,3931103,4241042,4542953,3637117,5313824
640419,Footwear with outer soles of rubber or plastics and uppers of textile materials (excluding ...,2599981,2791374,3047083,3553827,3610570,4089532,4531945,4712490,3551474,5304701
391810,"Floor coverings, whether or not self-adhesive, in rolls or in the form of tiles, and wall ...""",852865,1024707,1154964,1330502,1856262,2381050,3504278,3656039,4182862,5277207
847989,"Machines and mechanical appliances, n.e.s.",3320662,3240773,3590171,3485083,3509142,4536854,4766746,4629761,4306969,5218856
760110,"Aluminium, not alloyed, unwrought",2853105,2894340,2889434,2854853,4039318,5972398,4603766,3976626,3595704,5214799
640399,"Footwear with outer soles of rubber, plastics or composition leather, with uppers of leather ...",6607027,6889821,6721380,6596446,5634651,5267599,5425853,5451619,4027752,5187839
190590,"Bread, pastry, cakes, biscuits and other bakers' wares, whether or not containing cocoa; communion ...",1913946,2066602,2269150,2594704,2861883,3200404,3608843,3934369,4212368,5127185
220421,"Wine of fresh grapes, incl. fortified wines, and grape must whose fermentation has been arrested ...",4035392,4301310,4349460,4333362,4369575,4565911,4773627,4706025,4209152,5011333
940350,Wooden furniture for bedrooms (excluding seats),3229513,3345203,3513499,3815659,3699492,4003241,4103153,4121205,4209633,4971691
90111,Coffee (excluding roasted and decaffeinated),5529736,4362119,4888415,4826276,4531993,4909235,4414278,4384263,4210140,4946324
940510,Chandeliers and other electric ceiling or wall lighting fittings (excluding for lighting public ...,2539791,2981959,3450833,3846817,4067342,4402664,4807256,4329453,4243320,4917815
620342,"Men's or boys' trousers, bib and brace overalls, breeches and shorts, of cotton (excluding ...",5760797,5949215,5762258,5783081,5487218,5324229,5410980,5310668,3669896,4900940
870870,"Road wheels and parts and accessories thereof, for tractors, motor vehicles for the transport ...",3391108,3430562,3848080,4314409,4190768,4260337,4665225,4107986,3655401,4879561
846729,"Electromechanical tools for working in the hand, with self-contained electric motor (excluding ...",1641548,1888372,1856553,2154808,2317615,2627223,3004850,3078044,3615891,4823187
392410,"Tableware and kitchenware, of plastics",2379525,2537846,2751588,2894002,2793807,2841276,3161596,3556476,3625046,4742507
870880,"Suspension systems and parts thereof, incl. shock-absorbers, for tractors, motor vehicles for ...",3180128,3156929,3595053,3794506,3745533,3819624,4221227,4085011,3673727,4702032
730890,"Structures and parts of structures, of iron or steel, n.e.s. (excluding bridges and bridge-sections, ...",1814041,1937079,1973460,2728281,3108571,3085085,3215045,3413691,3509957,4654092
640299,Footwear with outer soles and uppers of rubber or plastics (excluding covering the ankle or ...,5152550,5080891,4956211,4971604,4345197,4292479,4287955,4164552,3244699,4630440
848620,Machines and apparatus for the manufacture of semiconductor devices or of electronic integrated ...,4231430,3006436,4971735,2910361,2545081,3462147,3805289,6652928,3711923,4492157
851220,Electrical lighting or visual signalling equipment for motor vehicles (excluding lamps of heading ...,2204690,2584285,3062399,3281136,3482281,3615125,4074984,4063774,3737736,4472072
901819,"Electro-diagnostic apparatus, incl. apparatus for functional exploratory examination or for ...",3263984,3408114,3675051,3784626,3624695,3669866,3774374,3839826,3907827,4453717
620462,"Women's or girls' trousers, bib and brace overalls, breeches and shorts of cotton (excluding ...",5466803,5746153,4882186,4891427,4793551,4756964,4934968,4641016,3616619,4398499
940490,"Articles of bedding and similar furnishing, fitted with springs or stuffed or internally filled ...""",2166855,2332027,2402707,2556853,2514735,2658330,2891104,3130203,3209844,4370903
293359,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing a pyrimidine ring, whether ...""",3648506,4438024,3905775,3511284,2480176,2886077,4849708,4594934,5067871,4336687
851770,"Parts of telephone sets, telephones for cellular networks or for other wireless networks and ...",5801012,5866897,5481360,5034372,5355597,4992703,5787983,4721195,4079556,4331619
843149,"Parts of machinery of heading 8426, 8429 and 8430, n.e.s.",3834585,3295379,3504558,3262943,2874125,3386609,4072337,4073075,3073634,4274954
870894,"Steering wheels, steering columns and steering boxes, and parts thereof, for tractors, motor ...",3456726,3775945,4251778,4645943,4561752,4457651,4614722,4493339,3748773,4233676
420292,"Travelling-bags, insulated food or beverage bags, toilet bags, rucksacks, shopping-bags, map-cases, ...",4041820,4113269,4137571,4388974,4139620,4388260,4719065,4241130,3373096,4218798
847160,"Input or output units for automatic data-processing machines, whether or not containing storage ...",2871361,2978136,2857405,2651440,2861888,2866618,3364602,3112556,3424658,4214164
382499,"Chemical products and preparations of the chemical or allied industries, incl. those consisting ...",0,0,0,0,0,2151486,2476311,2761180,4301611,4210082
720712,"Semi-finished products of iron or non-alloy steel containing, by weight, < 0,25% of carbon, ...""",3823875,2981355,4392512,2132494,1582433,2544968,3023718,2313470,1443667,4160394
940390,"Parts of furniture, n.e.s. (excluding of seats and medical, surgical, dental or veterinary ...",2244779,2349478,2612504,2859693,3229759,3503732,3904476,3397303,3478850,4157606
711021,"Palladium, unwrought or in powder form",1378046,1572152,2021587,1676543,1356450,2090181,2705719,3189564,3413887,4156673
640391,"Footwear with outer soles of rubber, plastics or composition leather, with uppers of leather, ...",3639233,3838818,4436075,4714181,4185118,3702623,3767754,4118154,3239592,4149992
940540,"Electric lamps and lighting fittings, n.e.s.",3012076,3452664,3702648,4000092,4368985,4580023,4756293,3744284,3401225,4119771
293719,"Polypeptide hormones, protein hormones and glycoprotein hormones, their derivatives and structural ...",58775,83971,90374,113934,157998,266542,267489,2330270,3565552,4101440
441012,"Oriented strand board """"OSB"""", of wood""""",793273,1126689,936332,947652,1236236,1458690,1653748,1091720,1745010,4096566
711890,Coin of legal tender,0,0,0,1876661,1945862,1085722,946980,904150,2162406,4088409
640411,"Sports footwear, incl. tennis shoes, basketball shoes, gym shoes, training shoes and the like, ...",1194389,1512531,1959627,2959875,3602221,4203955,4347812,4286110,3234473,4034849
20130,"Fresh or chilled bovine meat, boneless",1269933,1328900,2045061,2486568,2253482,2268275,2465669,2838602,3001432,3960336
220890,"Ethyl alcohol of an alcoholic strength of < 80% vol, not denatured; spirits and other spirituous ...",847850,858975,1116151,1163340,1228280,1393204,1651251,1972337,2784295,3945175
310420,"Potassium chloride for use as fertiliser (excluding that in tablets or similar forms, or in ...",3528540,3445324,3030838,3330281,2098051,2553786,2786227,2893931,2562613,3893082
848690,Parts and accessories for machines and apparatus of a kind used solely or principally for the ...,2357100,2343682,2492761,2284289,2435186,3562488,3952706,3196044,3875425,3874718
330499,"Beauty or make-up preparations and preparations for the care of the skin (other than medicaments), ...",1764805,1981023,2251509,2234572,2533437,2786996,3216749,3212960,3025551,3854354
392490,"Household articles and toilet articles, of plastics (excluding tableware, kitchenware, baths, ...",2098258,2172832,2269089,2426758,2432749,2461012,2638955,2886520,3025021,3805588
842952,"Self-propelled mechanical shovels, excavators and shovel loaders, with a 360¡Æ revolving su ...",4100617,2888048,3077489,3004259,2626609,2942900,3749377,4356637,2865056,3783580
392620,Articles of apparel and clothing accessories produced by the stitching or sticking together ...,1442206,1368630,1365271,1321810,1134075,1368985,1468323,1181100,3300560,3763351
870360,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, ...",0,0,0,0,0,2215827,2567589,2483826,2514647,3740138
842890,"Machinery for lifting, handling, loading or unloading, n.e.s.",1781921,1964198,2374003,2447458,2494610,2696378,2947165,2999059,2910813,3666490
950510,"Christmas articles (excluding candles and electric lighting sets, natural Christmas trees and ...",1943432,2052680,2128958,2223683,2280902,2456045,2685485,2941972,2825507,3609532
840999,"Parts suitable for use solely or principally with compression-ignition internal combustion ...""",3567395,3073775,3399799,3315726,2488867,2842660,3420401,3347394,2512500,3599983
847149,"Data-processing machines, automatic, presented in the form of systems """"comprising at least ...""",3695022,3789593,3922227,3068078,2441170,2718896,2975500,2868108,3185247,3580071
902139,Artificial parts of the body (excluding artificial teeth and dental fittings and artificial ...,2897712,3267274,2975788,3114061,3156846,3564323,3710697,3870484,3188275,3556634
848190,"Parts of valves and similar articles for pipes, boiler shells, tanks, vats or the like, n.e.s.",3836500,4033014,4323503,4043446,3254541,3590408,3890267,3618573,2966242,3551224
940179,"Seats, with metal frames (excluding upholstered, swivel seats with variable height adjustments ...",1986479,2165815,2278149,2423700,2321294,2571994,2789749,2382237,2596942,3540292
293299,"Heterocyclic compounds with oxygen hetero-atom[s] only (excl. compounds containing unfused ...""",508162,489382,520170,680910,1892506,874625,1857021,1776131,2346497,3519389
720110,"Non-alloy pig iron in pigs, blocks or other primary forms, containing, by weight, <= 0,5% of ...",1976917,1687499,1913596,1367563,1008849,1855557,2493279,1830313,1565198,3416632
841290,"Parts of non-electrical engines and motors, n.e.s.",2321593,1532516,1966842,2038794,1990658,2166906,2477126,3279344,3922859,3346268
853890,"Parts suitable for use solely or principally with the apparatus of heading 8535, 8536 or 8537, ...",2637855,2708623,2916306,2848077,2805141,2943875,3221113,3117363,2746426,3320737
330210,"Mixtures of odoriferous substances and mixtures, incl. alcoholic solutions, with a basis of ...",1910746,2118782,2231983,2499952,2347635,2457994,2973820,3062646,3100707,3319835
848340,"Gears and gearing for machinery (excluding toothed wheels, chain sprockets and other transmission ...",2750139,2397415,2670405,2775650,2696875,3110397,3348634,3521447,2791905,3319441
850790,"Plates, separators and other parts of electric accumulators, n.e.s.",112339,122884,425041,690600,846404,1479082,1636610,1519706,1607447,3279432
760612,"Plates, sheets and strip, of aluminium alloys, of a thickness of > 0,2 mm, square or rectangular ...",1858098,1834661,2094562,2572792,2400085,3119456,3673993,3879448,2282682,3270843
850811,"Vacuum cleaners, incl. dry cleaners and wet vacuum cleaners, with self-contained electric motor, ...",1734172,1750321,1957761,2143225,1964387,2286153,2674023,2094497,2798545,3252952
901920,"Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic ...",1653900,1725155,1894532,2012698,2089995,2298105,2333195,2675653,3447586,3213983
870422,"Motor vehicles for the transport of goods, with only compression-ignition internal combustion ...""",3850744,4415088,5298078,4816360,4402576,5498921,4288212,4111198,2839275,3206777
840820,"Compression-ignition internal combustion piston engine """"diesel or semi-diesel engine"""", for ...""",2642489,2908028,3514342,3485400,3191823,3294110,3407191,3227893,2614380,3177873
847180,"Units for automatic data-processing machines (excluding processing units, input or output units ...",2871010,2902594,3287716,4118822,3819865,2957827,3316947,2818694,3060614,3155247
847990,"Parts of machines and mechanical appliances, n.e.s.",1857721,1836238,2022257,2080788,1942317,2251551,2476788,2576837,2602298,3142253
80440,Fresh or dried avocados,913751,1141822,1603046,1703496,1992886,2727914,2448390,2863791,2540264,3138786
392321,"Sacks and bags, incl. cones, of polymers of ethylene",1911327,1987475,2165589,2299140,2313927,2388224,2589268,2462856,2702462,3126963
330300,"Perfumes and toilet waters (excluding aftershave lotions, personal deodorants and hair lotions)",1961435,2085433,2193858,2092284,2099546,2369665,2523889,2472305,2139711,3091965
880230,Aeroplanes and other powered aircraft of an unladen weight > 2.000 kg but <= 15.000 kg (excl. ...,3327326,3593885,3751612,4431040,3551845,3338293,3650005,3473855,2696569,3069419
841391,"Parts of pumps for liquids, n.e.s.",2956423,2931006,3377183,2921602,2502555,2952816,3449786,3007590,2421994,3055653
853669,Plugs and sockets for a voltage <= 1.000 V (excluding lamp holders),2416480,2595589,2718733,2754972,2761420,2825571,3045735,2746510,2453491,3054983
732111,"Appliances for baking, frying, grilling and cooking and plate warmers, for domestic use, of ...",1421765,1632946,1659934,1845196,1897352,2164048,2234113,2065238,2452344,3041215
293590,Sulphonamides (excl. perfluorooctane sulphonamides),0,0,0,0,0,2584228,3940249,4245735,3747479,3033381
681099,"Articles of cement, concrete or artificial stone, whether or not reinforced (excluding prefabricated ...",870157,977076,1096122,1372617,1553131,1921903,2228920,2099946,2094221,3028301
300420,"Medicaments containing antibiotics, put up in measured doses """"incl. those in the form of ...""",1370663,1270068,1202351,1445563,1647742,1440719,2164277,2972465,2592574,3017212
293379,"Lactams (excluding 6-hexanelactam """"epsilon-caprolactam"""", clobazam """"INN"""", methyprylon """"INN"""", ...""",1896018,1954090,2993814,1575401,3264258,3103768,3437732,3015657,3433729,2973411
950699,Articles and equipment for sport and outdoor games n.e.s; swimming and paddling pools,1724216,1688343,1682272,1866089,1697709,1825677,1850978,1936650,2059625,2961010
853650,Switches for a voltage <= 1.000 V (excluding relays and automatic circuit breakers),2382255,2434042,2572531,2609581,2689454,2868752,2891761,2723574,2415196,2924318
903180,"Instruments, appliances and machines for measuring or checking, not elsewhere specified in ...",2323340,2489657,2756789,2745465,2641415,2776529,2776064,2729994,2377305,2921763
70200,"Tomatoes, fresh or chilled",1953205,2066535,2055036,2030234,2362853,2272435,2485922,2390594,2918067,2911618
220210,"Waters, incl. mineral and aerated, with added sugar, sweetener or flavour, for direct consumption ...",1664214,1800293,1907884,2187321,2224704,2465343,2556031,2715548,2799204,2907857
901910,Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus,684614,775355,852151,960749,1033410,1196397,1350901,1657550,2038145,2884771
621210,"Brassieres of all types of textile materials, whether or not elasticated, incl. knitted or ...",2155039,2397205,2311953,2562444,2562817,2664232,2286409,2206222,1913757,2840846
844331,"Machines which perform two or more of the functions of printing, copying or facsimile transmission, ...",4879185,4781578,4773948,4961981,4567098,4560375,4537779,4055266,2768940,2837182
732393,"Table, kitchen or other household articles, and parts thereof, of stainless steel (excluding ...",1005775,1097927,1143925,1247429,1602274,1629894,1728733,1926427,2050064,2830053
902110,Orthopaedic or fracture appliances,1591181,1667548,1712578,1828317,1911705,2151574,2414107,2486687,2332712,2827142
841480,"Air pumps, air or other gas compressors and ventilating or recycling hoods incorporating a ...",1858226,1878384,2052435,2009480,1971467,2291130,2511817,2485866,2319461,2823273
850300,"Parts suitable for use solely or principally with electric motors and generators, electric ...",1751064,1614886,1854547,2046319,2260510,2336152,2405471,2363941,2474796,2822655
30441,"Fresh or chilled fillets of Pacific salmon """"Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus ...""",786545,1205504,1452438,1319028,1622955,1775309,2038913,2104768,2094417,2796362
710813,"Gold, incl. gold plated with platinum, in semi-manufactured forms, for non-monetary purposes",340168,538866,580790,614618,1150916,458659,473437,339150,4681281,2756099
854449,"Electric conductors, for a voltage <= 1.000 V, insulated, not fitted with connectors, n.e.s.",1835061,1901314,2071137,1976924,1710318,1959227,2024794,1813816,1818761,2742792
30614,"Frozen crabs, even smoked, whether in shell or not, incl. crabs in shell, cooked by steaming ...",651149,848215,867905,868187,1029419,1204743,1229958,1461524,1673678,2729110
841330,"Fuel, lubricating or cooling medium pumps for internal combustion piston engine",2277082,2275206,2546174,2573871,2411992,2513070,2726134,2583055,2229814,2725240
