Code,Product label,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021
940490,"Articles of bedding and similar furnishing, fitted with springs or stuffed or internally filled ...""",5809829,6020386,6129462,6089210,6005525,6399667,7032694,7408333,7084399,7919140
271012,"Light oils and preparations, of petroleum or bituminous minerals which >= 90% by volume """"incl. ...""",3249872,5015849,5178184,3516898,4220514,5744624,8441949,9457625,6402481,7880630
847180,"Units for automatic data-processing machines (excluding processing units, input or output units ...",4828383,4759168,4839917,4460400,4293589,5073460,6164928,5457612,6458197,7833031
847160,"Input or output units for automatic data-processing machines, whether or not containing storage ...",5962127,6100823,6817682,5860399,5483369,4937296,4872540,5062649,7400129,7723280
420292,"Travelling-bags, insulated food or beverage bags, toilet bags, rucksacks, shopping-bags, map-cases, ...",4237702,4544787,4367099,4868206,4300680,4906812,6078807,6563510,6140653,7670167
721049,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",3485318,3732539,4850820,4382895,4370552,5275930,5642193,4899474,3869773,7605706
401120,"New pneumatic tyres, of rubber, of a kind used for buses and lorries (excluding typres with ...",8056376,8132128,8517548,7245766,6671898,7390076,7808521,7350764,6599528,7267488
850300,"Parts suitable for use solely or principally with electric motors and generators, electric ...",3732730,3724825,4215491,3987130,3825568,4277076,4793922,5358167,4996528,7174722
611020,"Jerseys, pullovers, cardigans, waistcoats and similar articles, of cotton, knitted or crocheted ...",7671264,7908818,7448637,6665769,5989301,5832056,5899829,6632268,6048759,7114401
420212,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar containers, ...",10895242,10322636,10006610,10039734,9530576,9901293,9897584,10039057,5967178,6936999
732393,"Table, kitchen or other household articles, and parts thereof, of stainless steel (excluding ...",1821254,1878378,2684562,3505135,3021491,3543028,3796960,4630751,5693236,6936382
540752,"Woven fabrics of yarn containing >= 85% by weight of textured polyester filaments, incl. monofilament ...",4747760,5253906,5116203,5022516,5067667,5172402,5796931,6807539,5432337,6739181
870322,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",2210824,2083681,1547389,1181562,1248714,2331269,2961803,3292704,3260786,6693807
841590,"Parts of air conditioning machines, comprising a motor-driven fan and elements for changing ...",2899566,2967844,3180240,3112882,3219509,4291359,5096367,5481871,5073228,6670989
760612,"Plates, sheets and strip, of aluminium alloys, of a thickness of > 0,2 mm, square or rectangular ...",1830338,2183359,2676004,3017486,2768057,3947771,4775233,4639440,4357233,6652844
870899,"Parts and accessories, for tractors, motor vehicles for the transport of ten or more persons, ...",3840141,4083632,4380924,3982888,3935376,4431499,5067627,5147457,5041408,6608520
850980,"Electromechanical domestic appliances, with self-contained electric motor (excluding vacuum ...",1419181,1622243,1896284,2121148,2060136,2319401,2734145,3308388,5536011,6469567
691110,"Tableware and kitchenware, of porcelain or china (excluding ornamental articles, pots, jars, ...",2472778,2396890,4349509,6441258,5143912,5345158,5645568,6288118,5466714,6372951
721070,"Flat products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",4352264,3691519,4796353,4295120,4056657,4498692,4949453,4844696,4644328,6366984
846729,"Electromechanical tools for working in the hand, with self-contained electric motor (excluding ...",2566292,2861814,3205783,3248723,3307515,3872095,4446105,4848296,5157063,6193252
391810,"Floor coverings, whether or not self-adhesive, in rolls or in the form of tiles, and wall ...""",1308539,1648806,2044379,2257914,2711307,3495360,4711873,4999789,5698226,6152268
850811,"Vacuum cleaners, incl. dry cleaners and wet vacuum cleaners, with self-contained electric motor, ...",1951387,2171772,2666277,2969992,3008081,3606034,4307329,4400514,5740694,6151412
870870,"Road wheels and parts and accessories thereof, for tractors, motor vehicles for the transport ...",4780978,5051339,5581220,5345770,5237552,5936798,6619744,5619383,4865230,6051097
843149,"Parts of machinery of heading 8426, 8429 and 8430, n.e.s.",3165429,3167006,3768226,3194536,3027450,3817871,4765701,4716730,4117092,5948796
901910,Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus,1450414,1611931,1807659,2008137,2143103,2330223,2671160,3134289,4441323,5902201
392490,"Household articles and toilet articles, of plastics (excluding tableware, kitchenware, baths, ...",1360391,2112667,3003687,3331987,2950663,3301840,3595118,4002905,4922246,5739144
844399,"Parts and accessories of printers, copying machines and facsimile machines, n.e.s. (excluding ...",8058635,8158025,8286053,7670326,7080116,7010502,6813843,6433177,5529963,5721194
870830,"Brakes and servo-brakes and their parts, for tractors, motor vehicles for the transport of ...",3733803,4246801,4794241,4704017,4680608,4957535,5633703,5476242,4943457,5645369
640399,"Footwear with outer soles of rubber, plastics or composition leather, with uppers of leather ...",7565277,7978810,8266291,7109036,5688636,5784402,5823234,6116939,4995601,5615478
854129,Transistors with a dissipation rate >= 1 W (excluding photosensitive transistors),2541808,4121556,3083793,3224546,3141353,3201159,3542204,3827190,4612890,5603617
620462,"Women's or girls' trousers, bib and brace overalls, breeches and shorts of cotton (excluding ...",7438737,7807497,8439521,7934020,7649329,7172687,6976929,6135882,4701954,5594135
401110,"New pneumatic tyres, of rubber, of a kind used for motor cars, incl. station wagons and racing ...",5878993,6183586,6055198,4905323,4624310,5031723,5430335,5571778,4867161,5552397
940390,"Parts of furniture, n.e.s. (excluding of seats and medical, surgical, dental or veterinary ...",4005506,4926929,3182446,3368106,3245963,3404739,3585459,4265374,4897572,5549422
853950,"Light-emitting diode """"LED"""" lamps""""",0,0,0,0,0,5239203,5707137,5421180,5810853,5455642
871120,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder ...",4374668,4640806,4440545,4103077,3809999,4197605,4431358,4259006,4375475,5451274
841810,"Combined refrigerator-freezers, with separate external doors or drawers, or combinations thereof",1881055,1944506,2132819,2015619,2175599,2731409,3198018,3464530,4437762,5280294
722530,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further ...",3190902,3046385,6010346,5291814,4797654,5661852,5193095,4003480,2844349,5241304
940520,"Electric table, desk, bedside or floor-standing lamps",896741,1936800,3241251,4321310,2369923,2211748,3174997,3776090,4311386,5240158
854449,"Electric conductors, for a voltage <= 1.000 V, insulated, not fitted with connectors, n.e.s.",3650036,4074218,4330884,4287186,3954193,4416388,4790558,4610404,4238638,5225896
847989,"Machines and mechanical appliances, n.e.s.",1337829,1455000,2018115,2087395,2593726,2852789,3558331,4244747,4846439,5219037
890120,Tankers,3834893,3116796,2695415,4007660,4979865,6792290,5687307,4582436,3644594,5180695
841451,"Table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an ...",2311870,2638833,2681229,2710552,2945953,3176418,3405356,3830810,4745042,5106706
853224,"Fixed electrical capacitors, ceramic dielectric, multilayer (excluding power capacitors)",1912450,4743828,4134589,6193995,2900609,2465935,3179767,2257125,3868696,5082514
420222,"Handbags, whether or not with shoulder straps, incl. those without handles, with outer surface ...",5257377,6677334,6471861,6666102,5842975,6177487,6230484,5683227,4082882,5046100
392620,Articles of apparel and clothing accessories produced by the stitching or sticking together ...,2441153,2475238,2484049,2498666,2211797,2496904,2584765,2239346,6403687,5036812
382499,"Chemical products and preparations of the chemical or allied industries, incl. those consisting ...",0,0,0,0,0,2905595,3538922,3451548,3654255,4966804
841430,Compressors for refrigerating equipment,2687636,3075983,3261575,3122087,3212495,3378701,3622839,3916572,3933148,4896594
851679,"Electro-thermic appliances, for domestic use (excluding hairdressing appliances and hand dryers, ...",2160919,2602288,3036269,3045641,2967053,3169547,3327498,3401464,4268167,4858388
871160,"Motorcycles, incl. mopeds, and cycles fitted with an auxiliary motor, with electric motor for ...",0,0,0,0,0,1861595,2533775,2776293,3505446,4858311
871410,"Parts and accessories of motorcycles, incl. mopeds, n.e.s.",2134877,2808650,3330148,2843291,2893061,2905077,2940015,3145809,3946023,4832608
940130,"Swivel seats with variable height adjustments (excluding medical, surgical, dental or veterinary, ...",1856771,1965661,2196353,2246242,1998122,2115380,2531898,2802475,4014357,4723769
847149,"Data-processing machines, automatic, presented in the form of systems """"comprising at least ...""",3886197,4964861,4439511,4105674,3527777,5155403,6087845,5126847,5141272,4708174
871200,"Bicycles and other cycles, incl. delivery tricycles, not motorised",3196451,3189308,3580002,3515599,3142050,3145784,3284610,2880681,3690811,4694252
852859,"Monitors, not incorporating television reception apparatus (excluding with cathode ray tube ...",4430820,5585418,7103636,7471870,8642170,5840526,4633399,5168215,4551795,4670042
850940,"Domestic food grinders and mixers and fruit or vegetable juice extractors, with self-contained ...",2093555,2577399,2858956,2735628,2585918,2668671,2740577,2883648,3840654,4614651
392640,"Statuettes and other ornamental articles, of plastics",6548809,6230541,4096636,3636747,3197200,3076680,3244113,3535768,3409953,4579849
830242,"Base metal mountings, fittings and similar articles suitable for furniture (excluding locks ...",1985968,2256431,2666887,2960453,2333405,2904960,3296929,3540771,3879474,4554775
842952,"Self-propelled mechanical shovels, excavators and shovel loaders, with a 360¡Æ revolving su ...",1603518,1313213,1128773,1226430,1096064,1427902,1940452,2230114,2277890,4485883
600632,"Dyed fabrics, knitted or crocheted, of synthetic fibres, of a width of > 30 cm (excluding ...""",2132265,2627949,2988621,3242442,3368970,4121852,4388844,4350558,3349565,4372604
853890,"Parts suitable for use solely or principally with the apparatus of heading 8535, 8536 or 8537, ...",2958522,3009119,3147855,3037504,3102294,3398292,3732805,3760551,3554395,4354729
401519,"Gloves, mittens and mitts, of vulcanised rubber (excl. of a kind used for medical, surgical, ...",288379,289265,309725,291577,290506,341919,383333,416498,2139421,4352737
851830,"Headphones and earphones, whether or not combined with microphone, and sets consisting of a ...",4209990,4147605,4196547,4129407,3607870,3311654,3405972,3448161,4291381,4349833
670210,"Artificial flowers, foliage and fruit and parts thereof, and articles made of artificial flowers, ...",1486646,1535472,1336065,1402290,1256730,1590465,1883255,2671841,3056984,4309774
848190,"Parts of valves and similar articles for pipes, boiler shells, tanks, vats or the like, n.e.s.",3468722,3451974,3681212,3487191,3241605,3663610,4086193,3929862,3575852,4308513
940190,"Parts of seats, n.e.s.",2714795,2903727,3125439,3412388,3261425,3475570,3657292,3924449,3695546,4267996
854390,"Parts of electrical machines and apparatus, having individual functions, n.e.s. in chapter ...",604277,849889,1360338,1266825,1573883,2364025,2962672,3812027,4102064,4255726
600410,"Knitted or crocheted fabrics, of a width of > 30 cm, containing >= 5% by weight elastomeric ...""",1732745,2055238,2277189,2396845,2410644,2826204,3141165,3217701,3046556,4242575
380893,"Herbicides, anti-sprouting products and plant-growth regulators, put up in forms or packings ...",1706703,2410262,2600030,2144834,2148622,2891776,3119063,2765475,3124854,4227717
761699,"Articles of aluminium, n.e.s.",2406901,2653768,2952151,2894655,2748207,2820025,3221520,3169550,3411107,4220350
950699,Articles and equipment for sport and outdoor games n.e.s; swimming and paddling pools,1704783,1732340,2021068,2072321,1898923,1936471,2264520,2560532,2945103,4196586
610463,"Women's or girls' trousers, bib and brace overalls, breeches and shorts of synthetic fibres, ...",2388564,3132286,3157221,3180071,2806107,2722946,2889903,3018557,3090539,4118277
620293,"Women's or girls' anoraks, windcheaters, wind jackets and similar articles, of man-made fibres ...",3731623,4764292,5455048,5049933,4361279,4758067,4816473,4053368,3121531,4099624
848071,Injection or compression-type moulds for rubber or plastics,2191531,2629624,2975767,3101057,2929785,3233311,3498019,3784080,3719924,4054003
870323,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",1692240,1669456,2108906,2006245,2899282,3555632,4064791,3161933,2789814,4045543
844331,"Machines which perform two or more of the functions of printing, copying or facsimile transmission, ...",11707283,11558640,10616607,9066266,7801391,7127845,6952744,6095318,4550585,4026137
621210,"Brassieres of all types of textile materials, whether or not elasticated, incl. knitted or ...",2705100,3241562,3912104,4002374,3967162,3790850,3734371,3493512,3226653,4006537
840991,Parts suitable for use solely or principally with spark-ignition internal combustion piston ...,1852311,2309082,2709390,2600520,2713616,3172288,3471296,3317351,3122192,3989731
841370,"Centrifugal pumps, power-driven (excluding those of subheading 8413.11 and 8413.19, fuel, lubricating ...",1670826,1903839,2116989,2098272,2211687,2293540,2663385,2960366,3340977,3911572
620342,"Men's or boys' trousers, bib and brace overalls, breeches and shorts, of cotton (excluding ...",4743465,5394074,6841711,6498528,5833861,5438261,4955685,4492734,3352520,3903769
940179,"Seats, with metal frames (excluding upholstered, swivel seats with variable height adjustments ...",3154354,3205692,3229481,3216431,2840974,2869234,3125428,3065263,3093248,3892431
610990,"T-shirts, singlets and other vests of textile materials, knitted or crocheted (excluding cotton)",3794415,4701628,5328200,4982465,4386915,4195984,4137774,3677689,3092265,3879118
610910,"T-shirts, singlets and other vests of cotton, knitted or crocheted",4179672,4367799,4853857,4561092,4322103,3988625,3864524,3737221,3197026,3858857
903180,"Instruments, appliances and machines for measuring or checking, not elsewhere specified in ...",1404343,1420106,1915126,2053754,2262028,2692665,2660187,2794535,3059260,3842094
842139,Machinery and apparatus for filtering or purifying gases (excl. isotope separators and intake ...,923697,1178018,1474716,1331829,1901362,2061133,1887671,3165836,4606213,3811652
841480,"Air pumps, air or other gas compressors and ventilating or recycling hoods incorporating a ...",1806191,2003402,2396602,2219635,2260832,2279699,2597969,2523684,2945617,3796323
732399,"Table, kitchen or other household articles, and parts thereof, of iron other than cast iron ...",2771115,2917987,2456251,2427209,1995898,2321589,2656488,2924882,3217088,3729023
761510,"Table, kitchen or other household articles and parts thereof, and pot scourers and scouring ...",2047302,2386739,2382234,2324281,2265041,2416126,2553049,2681887,2950488,3687373
830241,Base metal mountings and fittings suitable for buildings (excluding locks with keys and hinges),1304461,1548171,1897666,2519732,2086282,2173792,2235526,2577736,3128946,3674532
850450,Inductors (excluding inductors for discharge lamps or tubes),2369382,3288910,3254863,2888664,2624270,2661130,2901203,2897949,2773106,3660486
851822,"Multiple loudspeakers, mounted in the same enclosure",1886654,2185587,2832404,3151895,3326634,4217067,3900892,3677174,3577111,3653005
940599,"Parts of lamps and lighting fittings, illuminated signs and nameplates and the like, n.e.s.",4362403,3333925,1871477,2191060,1982441,2465938,2454076,2579190,3166078,3635064
600192,"Pile fabrics of man-made fibres, knitted or crocheted (excluding """"long pile"""" fabrics)""""",1622449,1845960,2097438,2299174,2185150,2567694,2970437,3132559,2869551,3633059
854233,Electronic integrated circuits as amplifiers,4495569,14659409,2370256,3164898,2639676,1394123,1477668,2143208,2789049,3622431
620433,"Women's or girls' jackets and blazers of synthetic fibres (excluding knitted or crocheted, ...",1344657,1787224,3834970,4034557,3498773,2968599,2531024,2194279,2089396,3603540
731815,"Threaded screws and bolts, of iron or steel, whether or not with their nuts and washers (excl. ...",2040308,2111130,2307290,2307146,2196114,2413429,3070497,3073951,3237274,3600955
381800,"Chemical elements and compounds doped for use in electronics, in the form of discs, wafers, ...",1806044,2100562,2671167,2616412,3216610,3772956,3214479,2605054,2711790,3540136
710691,"Silver, incl. silver plated with gold or platinum, unwrought (excluding silver in powder form)",898076,1087498,837359,1035404,1094148,1439821,1240508,1347545,2459055,3494820
870880,"Suspension systems and parts thereof, incl. shock-absorbers, for tractors, motor vehicles for ...",1693712,1997952,2255950,2322029,2238083,2485261,2899178,2861009,2759104,3493036
851650,Microwave ovens,2592491,2608542,2814976,2652527,2591062,2691222,2912495,2901640,3237544,3454359
391990,"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether ...",1496558,1615145,1954988,1872870,1833510,1852560,2167677,2281210,2597032,3430031
761090,"Structures and parts of structures, of aluminium, n.e.s., and plates, rods, profiles, tubes ...",1421748,1633948,2054732,2341057,2141814,2377353,2681781,2816759,2880326,3403480
850490,"Parts of electrical transformers and inductors, n.e.s.",2050517,3584050,2118398,2050188,1884200,2153800,2286090,2757486,2741317,3378144
260111,Non-agglomerated iron ores and concentrates (excluding roasted iron pyrites),7874,9170,710,2038,8760,365549,777328,1276403,1396542,3376486
630140,"Blankets and travelling rugs of synthetic fibres (excluding electric, table covers, bedspreads ...",2496131,3006663,3534137,3159389,2949991,3230745,3228397,3258307,2791905,3334608
310530,"Diammonium hydrogenorthophosphate """"diammonium phosphate"""" (excluding that in tablets or similar ...""",2165522,1698207,2138492,3669590,2289824,2207823,3080694,2314620,1826319,3325872
851821,"Single loudspeakers, mounted in their enclosures",1134836,1373443,1773738,2163016,2231339,2608352,2860601,3118776,3303961,3295826
850131,"DC motors of an output > 37,5 W but <= 750 W and DC generators of an output <= 750 W (excl. ...",1459010,1667813,2038358,2150215,2272678,2420778,2583207,2660082,2735127,3278548
853669,Plugs and sockets for a voltage <= 1.000 V (excluding lamp holders),1647723,1919298,2096278,2113165,2030215,2142812,2285082,2394967,2797690,3270634
620193,"Men's or boys' anoraks, windcheaters, wind jackets and similar articles, of man-made fibres ...",3949263,4507750,4781601,4095517,3878428,3891924,3877313,3565597,2560432,3266024
850110,"Motors of an output <= 37,5 W",2657818,2756568,2840126,3064187,2919399,2979901,3084423,2966454,2774326,3264798
961700,"Vacuum flasks and other vacuum vessels, and parts thereof (excluding glass inners)",1216653,1310918,1377704,1518534,2016275,1995272,2266489,2711913,2626977,3241355
320611,Pigments and preparations based on titanium dioxide of a kind used for colouring any material ...,1134360,946325,1138353,970869,1199617,1985464,2289994,2209468,2350738,3238509
841490,"Parts of: air or vacuum pumps, air or other gas compressors, fans and ventilating or recycling ...",1178010,1314824,1382620,1491798,1594207,1948334,2490391,2637182,2624303,3235655
848210,Ball bearings,2034960,2259762,2416531,2342278,2393412,2557194,2842117,2650082,2506742,3213913
441233,"Plywood consisting solely of sheets of wood <= 6 mm thick, with at least one outer ply of non-coniferous ...",0,0,0,0,0,2535427,2835811,2600660,2546688,3202221
732111,"Appliances for baking, frying, grilling and cooking and plate warmers, for domestic use, of ...",1602860,1771798,1918008,2112288,2016064,2264803,2269552,2170738,2558157,3177621
950590,"Festival, carnival or other entertainment articles, incl. conjuring tricks and novelty jokes, ...",309929,353609,484637,823808,922320,1501000,1750389,1935221,2068007,3175602
293399,"Heterocyclic compounds with nitrogen hetero-atom[s] only (excluding those containing an unfused ...""",1555146,1517164,1667295,1708063,1817218,1937334,2142233,2143647,2811820,3148085
851220,Electrical lighting or visual signalling equipment for motor vehicles (excluding lamps of heading ...,1642959,1848870,2400203,2534682,2369935,2305071,2514789,2530226,2554135,3146139
847141,"Data-processing machines, automatic, comprising in the same housing at least a central processing ...",4377850,4208729,3929256,2747799,2000406,1994444,2431804,2504558,2603626,3140525
442199,"Articles of wood, n.e.s.",0,0,0,0,0,1920952,2226099,2164436,2477104,3122762
848340,"Gears and gearing for machinery (excluding toothed wheels, chain sprockets and other transmission ...",1647940,1723575,2035129,2215811,2131456,2236311,2570416,2616780,2650813,3113305
293499,"Nucleic acids and their salts, whether or not chemically defined; heterocyclic compounds (excl. ...""",1224094,1331491,1547415,1715232,1683796,1953928,2225217,2269322,2675741,3105027
841459,"Fans (excluding table, floor, wall, window, ceiling or roof fans, with a self-contained electric ...",1383827,1526753,1740720,1773394,1761757,1847939,2055557,2187926,2468883,3035004
854110,Diodes (excluding photosensitive or light emitting diodes),1908403,2508753,2826450,2554477,2055089,2139155,2334318,2377114,2587145,3022485
846721,"Drills of all kinds for working in the hand, with self-contained electric motor",2268902,2399007,2438445,2307956,2109639,2311711,2576823,2450539,2493102,3008314
853650,Switches for a voltage <= 1.000 V (excluding relays and automatic circuit breakers),1519735,1797185,2556187,2281590,2264603,2476905,2568168,2568604,2720449,3007100
842199,"Parts of machinery and apparatus for filtering or purifying liquids or gases, n.e.s.",1237876,1373155,1424460,1577542,1571932,1792646,1981227,2264645,2745756,2970669
