Code,Product label,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021
901490,"Parts and accessories for compasses and other navigational instruments and appliances, n.e.s.",38,37,2,137,108,18,8,44,771,1136
846490,"Machine tools for working stones, concrete, asbestos cement or similar mineral substances or ...",762,1359,1277,1320,1455,1631,1783,2383,1840,1132
540259,"Synthetic filament yarn, incl. synthetic monofilament of < 67 decitex, single, with a twist ...",23,0,0,14,11,11,0,0,0,1130
30792,"Molluscs, even in shell, frozen (excl. oysters, scallops of the genera Pecten, Chlamys or ...""",0,0,0,0,0,0,2220,3441,5877,1130
90720,"Cloves, whole fruit, cloves and stems, crushed or ground",1171,1001,974,821,761,789,951,1014,991,1129
842441,"Agricultural or horticultural sprayers, portable",0,0,0,0,0,0,253,282,669,1127
551422,"Woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, mixed ...",4758,4606,6599,4671,5144,5685,3367,2393,1815,1125
853223,"Fixed electrical capacitors, ceramic dielectric, single layer (excluding power capacitors)",16,1,4,23,106,106,39,42,123,1124
701810,"Glass beads, imitation pearls, imitation precious or semi-precious stones and similar glass ...",322,246,227,204,513,487,1287,599,366,1123
846691,"Parts and accessories for machine tools for working stone, ceramics, concrete, asbestos-cement ...",59,352,186,31,26,88,7,24,45,1121
842820,Pneumatic elevators and conveyors,213,26,177,214,100,186,339,536,1857,1117
570242,"Carpets and other floor coverings, of man-made textile materials, woven, not tufted or flocked, ...",0,0,0,0,0,18,11,46,85,1116
441012,"Oriented strand board """"OSB"""", of wood""""",22,3,0,0,1,0,0,33,39,1114
551030,"Yarn containing predominantly, but < 85% artificial staple fibres by weight, mixed principally ...",276,468,485,597,1605,1286,1638,3177,6608,1108
110510,"Flour, meal and powder of potatoes",4,53,48,16,54,51,25,20,14,1106
731990,"Knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles, for use ...",34,24,58,6,37,153,451,186,61,1105
680610,"Slag-wool, rock-wool and similar mineral wools, incl. intermixtures thereof, in bulk, sheets ...",35,42,274,432,229,265,286,344,754,1100
846239,"Shearing machines, for flat products (excl. slitting lines, cut-to-length lines, presses, combined ...",1366,1259,1037,1949,1203,1316,4182,7003,1053,1090
841850,"Furniture """"chests, cabinets, display counters, show-cases and the like"""" for storage and ...""",746,119,245,150,1267,437,418,1890,8963,1088
300212,Antisera and other blood fractions,0,0,0,0,0,0,519,516,720,1087
550620,"Staple fibres of polyesters, carded, combed or otherwise processed for spinning",0,28,333,1054,1114,1544,1918,2129,1470,1083
843110,"Parts of pulley tackles and hoists (other than skip hoists), winches, capstans and jacks, n.e.s.",86,252,308,400,397,2212,304,635,518,1073
440349,"Tropical wood in the rough, whether or not stripped of bark or sapwood, or roughly squared ...",366,0,10268,31557,5408,5554,189,13,0,1069
230210,"Bran, sharps and other residues of maize """"corn"""", whether or not in the form of pellets, ...""",664,1062,3253,1343,1423,1431,2757,2231,4137,1067
20649,"Edible offal of swine, frozen (excluding livers)",8,41,0,1,321,71,1241,794,3321,1062
740729,"Bars, rods and profiles of copper alloys, n.e.s. (excluding such articles of copper-zinc base ...""",2465,1526,1305,717,5521,1962,1627,2529,2339,1057
851531,"Fully or partly automatic machines for arc welding of metals, incl. plasma arc welding",246,574,1019,283,189,146,416,285,426,1055
790200,"Zinc waste and scrap (excluding ash and residues from zinc production heading 2620"""", ingots ...""",455,741,1179,302,774,879,1207,1433,736,1055
842952,"Self-propelled mechanical shovels, excavators and shovel loaders, with a 360¡Æ revolving su ...",2805,2905,5500,5796,3828,3769,2015,6350,5247,1055
630221,Printed bedlinen of cotton (excluding knitted or crocheted),379,366,516,1290,120,651,1453,1188,738,1054
880390,"Parts of aircraft and spacecraft, n.e.s.",17326,5499,7093,12278,11420,7832,4335,4010,37350,1047
843999,"Parts of machinery for making or finishing paper or paperboard, n.e.s.",40,269,408,280,87,173,258,41,58,1044
732310,"Iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron ...",117,214,283,595,562,677,485,627,737,1042
30615,"Frozen Norway lobsters """"Nephrops norvegicus"""", even smoked, whether in shell or not, incl. ...""",0,0,0,0,0,14,67,238,0,1039
30890,"Live, fresh, chilled, frozen, dried, salted or in brine, even smoked, aquatic invertebrates ...",653,80,528,238,50,582,454,723,1366,1038
730411,"Line pipe of a kind used for oil or gas pipelines, seamless, of stainless steel",1808,619,77,125,92,119,94,244,345,1037
71022,"Shelled or unshelled beans """"Vigna spp., Phaseolus spp."""", uncooked or cooked by steaming ...""",340,632,805,150,165,525,225,274,576,1034
847410,"Sorting, screening, separating or washing machines for solid mineral substances, incl. those ...",712,578,546,186,91,296,456,2183,1392,1034
820291,"Straight saw blades, of base metal, for working metal",0,2,3,0,5,0,0,16,10,1032
610431,"Women's or girls' jackets and blazers of wool or fine animal hair, knitted or crocheted (excluding ...",3738,348,643,897,1267,1350,1139,550,283,1032
760692,"Plates, sheets and strip, of aluminium alloys, of a thickness of > 0,2 mm (other than square ...",651,498,1437,973,1958,1664,1117,1600,236,1028
611249,"Women's or girls' swimwear of textile materials, knitted or crocheted (excluding synthetic ...",5945,6649,4517,2529,4279,18534,23893,36238,30720,1028
382474,"Mixtures containing hydrochlorofluorocarbons """"HCFCs"""", whether or not containing perfluorocarbons ...""",1,0,0,54,21,0,0,0,0,1027
821490,"Hair clippers, butchers' or kitchen cleavers and other articles of cutlery of base metal, n.e.s.",641,1083,1266,4560,5569,4429,3640,4099,4057,1026
400941,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",663,2158,2757,3440,4111,5283,2102,2319,854,1026
550952,"Yarn containing > 50% to < 85% polyester staple fibres by weight, mixed principally or solely ...",89,51,0,23,8,6,309,755,1277,1024
844820,"Parts and accessories of machines for extruding, drawing, texturing or cutting man-made textile ...",23,1174,2707,2668,1069,479,97,30,34,1023
741021,"Refined copper foil, backed, of a thickness """"excluding any backing"""" of <= 0,15 mm (excluding ...""",0,127,226,363,1068,1159,559,2518,1875,1023
843280,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn ...",2210,289,2056,752,361,733,627,488,895,1019
30232,"Fresh or chilled yellowfin tunas """"Thunnus albacares""""""""",31016,18223,10403,7067,1944,3588,3295,2427,591,1016
340590,"Glass or metal polishes, whether or not in the form of paper, wadding, felt, nonwovens, cellular ...",111,451,704,607,576,602,454,809,589,1013
847910,"Machinery for public works, building or the like, n.e.s.",2399,2444,2094,2388,2597,2305,2749,1724,2717,1010
71140,"Cucumbers and gherkins provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur ...",2360,2689,3890,3395,2639,2130,2387,2346,1852,1009
470200,"Chemical wood pulp, dissolving grades",0,0,0,0,0,0,567,0,0,1008
80280,"Fresh or dried areca nuts, whether or not shelled or peeled",1017,1362,4850,9209,7855,19704,10206,5165,7578,1008
903141,Optical instruments and appliances for inspecting semiconductor wafers or devices or for inspecting ...,315,4,146,136,1888,211,360,7,95,1006
450390,"Articles of natural cork (excluding cork in square or rectangular blocks, plates, sheets or ...",46,10,22,0,0,30,349,296,345,1004
540782,"Woven fabrics of yarn containing predominantly, but < 85% synthetic filament by weight, incl. ...",356,338,279,527,695,621,1207,2359,1676,996
730531,"Tubes and pipes having circular cross-sections and an external diameter of > 406,4 mm, of iron ...",962,175,2,769,547,33,548,2483,1426,996
490110,"Printed books, brochures and similar printed matter, in single sheets, whether or not folded ...",48,61,195,42,177,185,471,305,289,995
610413,"Women's or girls' suits of synthetic fibres, knitted or crocheted (excluding ski overalls and ...",1165,12527,14697,13851,7773,3760,2198,766,1901,994
847720,Extruders for working rubber or plastics,1182,576,113,744,387,318,1795,6116,196,993
740919,"Plates, sheets and strip, of refined copper, not in coils, of a thickness of > 0,15 mm (excluding ...",140,106,96,16,377,125,571,466,282,992
390760,"Poly""""ethylene terephthalate"""", in primary forms""""",17522,17612,28084,48476,8976,23346,0,0,0,991
721190,"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, hot-rolled or cold-rolled ...""",95,49,9,54,174,520,171,522,750,991
850730,Nickel-cadmium accumulators (excluding spent),0,0,2,0,0,0,21,20,3,990
540310,High-tenacity yarn of viscose rayon filament (excluding sewing thread and yarn put up for retail ...,0,0,0,26,20,488,8,22,45,989
847480,"Machinery for agglomerating, shaping or moulding solid mineral fuels, ceramic paste, unhardened ...",1223,67,1102,1817,5231,1323,416,1366,293,989
750890,"Articles of nickel, n.e.s.",430,1100,1629,1329,1198,1093,1605,31552,18705,987
890399,"Outboard motorboats, for pleasure or sports, and rowing boats and canoes, of a length > 7,5 ...",2092,1150,3798,2922,1793,486,851,2740,2153,983
830590,"Office articles such as letter clips, letter corners, paper clips and indexing tags, of base ...",3169,2870,3305,1018,852,1846,2616,1450,1693,981
853090,"Parts of electrical signalling, safety or traffic control equipment, n.e.s.",1230,1166,27,1,1,7,0,0,30,981
848010,Moulding boxes for metal foundry,1778,1426,751,2535,1759,1956,2642,2989,858,977
284330,"Gold compounds, inorganic or organic, whether or not chemically defined",2,0,30,1,15,1,0,4,309,977
840120,"Machinery and apparatus for isotopic separation and parts thereof, n.e.s. [Euratom]",0,0,0,0,0,0,1,0,0,974
401031,"Endless transmission belts of trapezoidal cross-section """"V-belts"""", of vulcanised rubber, ...""",9,32,1320,1050,1068,1155,930,873,898,973
846410,"Sawing machines for working stone, ceramics, concrete, asbestos-cement or like mineral materials ...",70,110,1115,191,408,220,56,278,57,972
730120,"Angles, shapes and sections, of iron or steel, welded",5652,12938,3056,8164,11364,8181,118,474,297,970
271220,"Paraffin wax containing < 0,75% by weight of oil",0,13,2,2,4,24,1,6,187,968
530919,"Woven fabrics of flax, containing >= 85% flax by weight, dyed, made of yarn of different colours, ...",2,2,6,273,984,443,671,682,17,968
283522,Mono- or disodium phosphate,0,0,0,0,0,17,8,66,0,967
840220,Superheated water boilers,14,46,38,178,205,296,1485,1374,1769,967
720429,"Waste and scrap of alloy steel (excluding stainless steel, and waste and scrap, radioactive, ...",1153,2015,2389,3020,6039,5148,4281,2977,1460,967
901290,"Parts and accessories for electron microscopes, proton microscopes and diffraction apparatus, ...",0,4,0,0,158,9,38,303,66,963
843710,"Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables",1106,2084,1863,4059,5104,3502,2407,2421,4561,962
510720,"Yarn of combed wool containing predominantly, but < 85% wool by weight (excluding that put ...",3070,2129,2614,2126,2956,1376,2437,949,1153,961
840810,"Compression-ignition internal combustion piston engine """"diesel or semi-diesel engine"""", for ...""",1058,3017,3109,1469,352,302,1009,204,2029,960
844540,"Textile winding, incl. weft-winding, or reeling machines",1194,45,70,135,180,517,285,112,955,959
80810,Fresh apples,146,414,138,77,306,282,14,45,104,953
540781,"Woven fabrics of yarn containing predominantly, but < 85% synthetic filament by weight, incl. ...",4,222,67,733,648,1149,695,297,2645,951
160553,"Mussels, prepared or preserved (excluding smoked)",0,82,67,135,431,180,28,24,126,949
961400,"Smoking pipes, incl. pipe bowls, cigar or cigarette holders, and parts thereof, n.e.s.",0,3,1,5,0,0,0,3,0,947
730449,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, ...""",602,54,763,335,168,545,360,1021,809,946
283711,Sodium cyanide,0,2,0,0,0,0,68,0,0,945
720827,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...",519,208,157,607,25,260,7361,5846,518,943
903084,"Instruments and apparatus for measuring or checking electrical quantities, with recording device ...",0,1,33,4,9,30,65,324,29,941
721550,"Bars and rods, of iron or non-alloy steel, not further worked than cold-formed or cold-finished ...",1,52,15,1,54,109,146,119,386,941
722211,"Bars and rods of stainless steel, only hot-rolled, only hot-drawn or only hot-extruded, of ...",17,45,43,41,23,41,104,254,127,937
160552,"Scallops, incl. queen scallops, prepared or preserved (excluding smoked)",185,516,535,703,648,1281,1080,1245,878,936
844849,"Parts and accessories of weaving machines """"looms"""" and their auxiliary machinery, n.e.s.""""",16,0,8,3,30,86,47,1186,20,934
901420,Instruments and appliances for aeronautical or space navigation (excluding compasses and radio ...,62,0,23,17,26,48,30,1,69,932
521019,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ...",330,11,198,484,26,751,521,1155,1088,929
441810,"Windows, French windows and their frames, of wood",340,449,576,652,955,844,1177,998,1474,928
841939,"Dryers (excl. lyophilisation apparatus, freeze drying units, spray dryers, dryers for agricultural ...",2943,2083,2163,1567,2199,964,1079,2571,829,925
842832,"Continuous-action elevators and conveyors for goods or materials, bucket type (excluding for ...",791,683,637,535,631,1233,802,920,1151,923
960850,"Sets of articles from two or more of the following: ball-point pens, felt or fibre-tipped pens ...",2108,2680,966,963,695,353,37,9,15,923
521039,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ...",7422,7235,6382,5747,6572,7131,7398,7998,3285,922
750300,"Waste and scrap, of nickel (excluding ingots or other similar unwrought shapes, of remelted ...",13,17,19,13,3,13,63,264,33,921
381220,"Compound plasticisers for rubber or plastics, n.e.s.",132,70,12,53,561,358,13,29,111,918
920290,"Guitars, harps and other string musical instruments (excluding with keyboard and those played ...",1150,696,553,570,536,633,713,671,823,918
281129,"Inorganic oxygen compounds of non-metals (excluding diphosphorus pentaoxide, oxides of boron, ...",220,267,125,59,57,194,132,123,95,918
730669,"Tubes, pipes and hollow profiles, welded, of non-circular cross-section, of iron or steel (excluding ...",761,117,102,954,676,2530,2551,2614,2772,912
732391,"Table, kitchen or other household articles, and parts thereof, of cast iron, not enamelled ...",136,723,394,32,52,363,634,165,74,911
730431,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of iron or non-alloy ...""",4926,4946,5841,2514,1373,1417,1245,1557,1209,911
10620,"Live reptiles """"e.g. snakes, turtles, alligators, caymans, iguanas, gavials and lizards""""""""",103,864,586,1219,2793,2319,2084,4797,256,910
300590,"Wadding, gauze, bandages and the like, e.g. dressings, adhesive plasters, poultices, impregnated ...",517,2353,1177,886,1297,1986,2391,1915,975,910
840410,"Auxiliary plant for use with boilers of heading 8402 or 8403, e.g. economizers, superheaters, ...",285,69,307,389,308,124,1312,0,644,905
520911,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m©÷, ...",680,159,427,701,49,709,513,1110,935,904
851430,"Electric industrial or laboratory furnaces and ovens (excluding resistance heated, induction, ...",750,112,693,591,392,686,1083,659,1858,904
680530,"Natural or artificial abrasive powder or grain, on a base of materials other than woven textile ...",424,624,695,847,384,876,1206,2495,768,903
70511,Fresh or chilled cabbage lettuce,15,54,0,110,53,157,403,134,23,902
240210,"Cigars, cheroots and cigarillos containing tobacco",0,0,0,0,1,0,8,55,12,902
300410,"Medicaments containing penicillins or derivatives thereof with a penicillanic acid structure, ...""",1631,2302,2985,3197,2176,2620,1988,2404,3058,894
853949,Ultraviolet or infra-red lamps,23,23,78,77,119,42,340,330,723,892
846599,"Machine tools for working wood, cork, bone, hard rubber, hard plastics or similar hard materials ...""",1115,457,240,133,1061,3224,1803,1225,1762,886
850660,Air-zinc cells and batteries (excluding spent),0,157,0,40,41,3,126,40,29,884
846591,"Sawing machines for working wood, cork, bone, hard rubber, hard plastics or similar hard materials ...",1606,2601,1422,650,669,816,910,387,822,884
382490,"Chemical products and preparations of the chemical or allied industries, incl. those consisting ...",146846,160167,176522,108774,161640,222833,0,0,0,880
701919,"Glass fibre cakes """"textile cakes"""" and chopped glass fibre strands of a length >50mm""""",43,285,121,89,81,146,592,580,360,879
560229,"Felt, not impregnated, coated, covered or laminated (excluding that of wool or fine animal ...",0,3,14,30,11,2,1,25,40,879
230649,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...""",83,90,239,51,519,636,846,438,536,876
291739,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their ...",30,3,0,1,18,0,1,20,97,875
843049,"Boring or sinking machinery for boring earth or extracting minerals or ores, not self-propelled ...",3560,1297,3062,3251,714,1158,1575,692,504,875
902219,"Apparatus based on the use of X-rays (other than for medical, surgical, dental or veterinary ...",25,1624,100,326,320,698,1215,811,943,875
840734,"Spark-ignition reciprocating piston engine, of a kind used for vehicles of chapter 87, of a ...",0,4,97,11,537,79,14,126,69,874
701337,Drinking glasses (excluding glasses of glass ceramics or of lead crystal and stemware),331,445,256,129,169,127,142,95,406,874
611510,"Graduated compression hosiery [e.g., stockings for varicose veins], of textile materials, knitted ...",87,251,285,2412,40,223,126,674,226,874
390320,"Styrene-acrylonitrile copolymers """"SAN"""", in primary forms""""",216,0,0,0,113,831,1255,3446,1785,873
711019,"Platinum, in semi-manufactured forms",0,14,16,898,191,212,35,47,9,871
380290,"Activated kieselguhr and other activated natural mineral products; animal black, whether or ...",3,5,7,34,8,8,17,141,299,866
380862,"Goods of heading 3808, containing alpha-cypermethrin """"ISO"""", bendiocarb """"ISO"""", bifenthrin ...""",0,0,0,0,0,0,0,3,0,865
30569,"Fish, salted or in brine only (excluding fillets, offal, herring, cod, anchovies, tilapia, ...",1815,1792,785,563,750,1510,2081,1792,1420,865
844190,"Parts of machinery for making up paper pulp, paper or paperboard, n.e.s.",882,1028,519,830,594,285,312,246,322,855
551319,"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed ...",2,99,91,259,407,414,534,1569,1761,854
590410,"Linoleum, whether or not cut to shape",0,0,0,0,0,12,0,0,0,854
843359,"Harvesting machinery for agricultural produce (excluding mowers, haymaking machinery, straw ...",222,118,414,520,617,413,708,394,304,843
540754,"Woven fabrics of yarn containing >= 85% by weight of textured polyester filaments, incl. monofilament ...",294,498,703,866,830,275,1182,674,551,841
910119,"Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating ...",1,0,0,11,299,8,18,13,24,840
590110,"Textile fabrics coated with gum or amylaceous substances, of a kind used for the outer covers ...",292,143,419,370,539,386,1,11,23,839
580421,"Mechanically made lace of man-made fibres in the piece, in strips or in motifs (excluding fabrics ...",230,218,366,619,710,917,800,2075,596,839
845180,"Machinery for dressing, finishing, coating or impregnating textile yarns, fabrics or other ...",503,390,340,407,1258,1930,1328,1403,1047,838
845380,"Machinery for making or repairing articles of hides, skins or leather (excluding footwear and ...",50,60,11,83,428,401,674,522,985,838
30272,"Fresh or chilled catfish """"Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.""""""""",1731,112,30,617,19,318,1622,6046,4241,838
721914,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than hot-rolled, ...",1524,5946,2100,193,15,77,149,28,36,834
410190,"Butts, bends, bellies and split raw hides and skins of bovine """"incl. buffalo"""" or equine ...""",88,176,732,1110,988,745,1077,896,366,834
520943,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m©÷, in three-thread ...",0,0,27,1,4,9,26,65,207,834
842519,"Pulley tackle and hoists (other than skip hoists or hoists of a kind used for raising vehicles), ...",158,102,54,173,47,42,136,225,64,833
180631,"Chocolate and other preparations containing cocoa, in blocks, slabs or bars of <= 2 kg, filled",122,124,257,85,356,342,93,144,69,833
521031,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed ...",142,683,20,1602,536,599,381,360,489,831
960622,"Buttons of base metal, not covered with textile material (excluding press-fasteners, snap-fasteners, ...",166,191,177,343,281,232,117,643,929,829
600538,"Warp knit fabrics of synthetic fibres, of yarns of different colours """"incl. those made on ...""",0,0,0,0,0,0,228,103,100,829
970300,"Original sculptures and statuary, in any material",213,173,109,131,356,260,199,114,162,829
382100,"Prepared culture media for the development or maintenance of micro-organisms incl. viruses ...""",1,4,365,704,1093,1393,1750,2093,2033,824
630259,"Table linen of textile materials (excluding of cotton or man-made fibres, knitted or crocheted)",1043,2098,1203,1785,1594,1584,2358,1670,1300,823
60490,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses ...",1935,1769,1538,3746,5627,6561,4351,4044,3322,822
60315,"Fresh cut lilies """"Lilium spp."""" and buds, of a kind suitable for bouquets or for ornamental ...""",272,446,787,678,758,783,767,839,928,821
581100,"Quilted textile products in the piece, composed of one or more layers of textile materials ...",28,43,177,328,178,183,309,638,132,821
731940,"Safety pins and other pins of iron or steel, n.e.s.",2,2,1,10,452,1096,150,9,3,819
210610,Protein concentrates and textured protein substances,11,34,13,81,148,217,165,172,340,817
30384,"Frozen sea bass """"Dicentrarchus spp.""""""""",0,0,0,0,0,15,71,53,13,816
810420,"Magnesium waste and scrap (excluding ash and residues containing magnesium, and raspings, turnings ...",153,160,173,313,420,419,758,638,876,813
392071,"Plates, sheets, film, foil and strip, of non-cellular regenerated cellulose, not reinforced, ...",2,47,0,0,0,7,9,13,4,811
410791,"Full grains leather """"incl. parchment-dressed leather"""", unsplit, of the portions, strips ...""",0,0,0,0,0,0,0,0,0,809
520813,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m©÷, in three-thread ...",1120,1277,1320,2576,1467,2103,5921,6636,4576,803
970500,"Collections and collector's pieces of zoological, botanical, mineralogical, anatomical, historical, ...",21,34,34,40,50,51,60,21,0,802
843680,"Agricultural, horticultural, forestry or bee-keeping machinery, n.e.s.",51,39,118,330,205,201,1597,1036,230,801
720449,"Waste and scrap of iron or steel (excluding slag, scale and other waste of the production of ...",1503,979,875,312,128,1071,418,717,371,800
845320,"Machinery for making or repairing footwear of hides, skins or leather (excluding sewing machines)",586,576,404,3009,1021,1853,1071,1145,302,799
381590,"Reaction initiators, reaction accelerators and catalytic preparations, n.e.s. (excluding rubber ...",100,1439,144,335,263,329,425,618,1003,798
440420,"Hoopwood; split poles; piles, pickets and stakes of wood, pointed but not sawn lengthwise; ...",1477,1156,776,881,957,721,889,1198,775,798
841410,Vacuum pumps,279,570,551,505,117,644,830,491,332,795
821194,"Blades of base metal for table knives, pocket knives and other knives of heading 8211",11,248,97,48,69,841,40,96,112,790
961590,"Hairpins, curling pins, curling grips, hair-curlers and the like, and parts thereof, n.e.s. ...",232,183,2116,2012,3912,1585,4746,5135,6265,790
340219,"Organic surface-active agents, whether or not put up for retail sale (excluding anionic, cationic ...",703,196,81,57,58,20,163,225,111,789
460122,"Mats, matting and screens, of rattan plaiting materials, flat-woven or bound together in parallel",178,244,155,12,62,95,74,122,255,787
30612,"Frozen lobsters """"Homarus spp."""", even smoked, whether in shell or not, incl. lobsters in ...""",2159,1173,98,42,92,506,316,731,74,786
902229,"Apparatus based on the use of alpha, beta, gamma or other ionising radiation (other than for ...",265,15,9,386,88,113,81,30,1,783
460199,"Plaiting materials, plaits and similar products of non-vegetable plaiting materials, flat-woven ...",1370,936,875,917,1135,909,1416,660,570,781
842449,Agricultural or horticultural sprayers (excl. portable),0,0,0,0,0,0,43,506,971,780
841960,Machinery for liquefying air or other gases,11,0,0,0,1,0,2,33,70,780
853510,Fuses for a voltage > 1.000 V,1663,2716,2893,1688,1427,2128,1645,1666,1704,779
30391,"Frozen fish livers, roes and milt",0,0,0,0,0,0,1897,2094,792,779
721090,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",212,240,696,343,1569,1106,515,1009,435,778
901050,"Apparatus and equipment for photographic or cinematographic laboratories, n.e.s.; negatoscopes",13,0,12,0,0,0,0,5,15,774
720510,"Granules, of pig iron, spiegeleisen, iron or steel (excluding granules of ferro-alloys, turnings ...",12884,977,5239,4365,5501,2648,930,87,161,774
842619,"Overhead travelling cranes, transporter cranes, gantry cranes, bridge cranes and mobile lifting ...",28289,10448,7573,2277,3349,46912,2903,22574,1025,774
590691,"Knitted or crocheted textile fabrics, rubberised, n.e.s.",0,11,30,0,1,9,13,8,7,774
330290,"Mixtures of odoriferous substances and mixtures, incl. alcoholic solutions, based on one or ...",3156,1816,652,1090,1295,1539,1756,1321,1557,772
480990,"Transfer papers, incl. coated or impregnated paper for duplicator stencils or offset plates, ...",11,70,99,106,95,46,23,4,2,770
870590,Special purpose motor vehicles (other than those principally designed for the transport of ...,2356,3179,293,608,1162,1418,435,1439,45,768
630419,"Bedspreads of all types of textile materials (excluding knitted or crocheted, bedlinen, quilts ...",961,1771,447,1903,6077,4378,4850,12789,7111,762
680520,"Natural or artificial abrasive powder or grain, on a base of paper or paperboard only, whether ...",748,742,676,408,441,526,298,567,645,760
722870,"Angles, shapes and sections of alloy steel other than stainless, n.e.s.",6905,8695,9080,9090,8103,13767,14175,15354,13650,758
841392,"Parts of liquid elevators, n.e.s.",70,69,59,2,146,4,116,326,1082,757
281121,Carbon dioxide,81,57,16,70,127,131,262,203,251,757
853922,Filament lamps of a power <= 200 W and for a voltage > 100 V (excluding tungsten halogen filament ...,2279,2805,1294,310,111,41,467,415,334,756
520931,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m©÷, ...",0,1047,891,2497,3598,987,1821,5750,2780,756
30799,"Molluscs, even in shell, smoked, dried, salted or in brine (excl. oysters, scallops of the ...""",41586,6771,5279,1422,3884,3585,102,1476,1339,753
80430,Fresh or dried pineapples,253,73,236,417,209,418,424,331,341,752
621520,"Ties, bow ties and cravats of man-made fibres (excluding knitted or crocheted)",1287,3743,5469,5938,5850,4539,3703,3453,618,752
411310,"Leather further prepared after tanning or crusting """"incl. parchment-dressed leather"""", of ...""",156,855,876,1022,1401,420,941,1188,409,752
551522,"Woven fabrics containing predominantly, but < 85% acrylic or modacrylic staple fibres by weight, ...",7114,5239,5339,6326,7019,6178,3705,3287,2779,751
721320,"Bars and rods, hot-rolled, in irregularly wound coils, of non-alloy free-cutting steel (excluding ...",131,246,245,294,81,418,47,0,0,751
740710,"Bars, rods and profiles, of refined copper, n.e.s.",299,46,633,1052,785,769,2629,2507,2803,749
610429,"Women's or girls' ensembles of textile materials (excluding of cotton or synthetic fibres, ...",13751,24294,36954,17401,10093,19591,26038,16718,12566,748
848020,"Mould bases (other than of graphite or other carbon, ceramic meterials or glass)",729,597,974,936,629,897,573,881,877,746
551339,"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed ...",87,1,240,700,450,1542,1104,2193,1635,738
220110,"Mineral waters and aerated waters, not containing added sugar, other sweetening matter or flavoured",461,137,47,563,845,883,1028,1243,418,736
70200,"Tomatoes, fresh or chilled",411,1368,1209,813,174,113,458,559,691,736
910221,"Wrist-watches, whether or not incorporating a stop-watch facility, with automatic winding (excluding ...",71,452,540,236,615,105,44,594,1995,736
845710,Machining centres for working metal,2,38,287,455,1639,1252,133,259,293,735
846249,"Punching, notching or nibbling machines for flat products incl. combined punching and shearing ...",1598,992,2496,610,503,3868,1303,928,1927,732
71339,"Dried, shelled beans """"Vigna and Phaseolus"""", whether or not skinned or split (excluding beans ...""",0,5,0,0,16,614,1064,101,543,730
853339,"Wirewound variable electrical resistors, incl. rheostats and potentiometers, for a power handling ...",10,5,9,27,99,41,17,51,2201,728
681381,"Brake linings and pads, with a basis of mineral substances or cellulose, whether or not combined ...",26,13,23,46,19,35,46,47,67,726
845521,Hot or combination hot and cold metal-rolling mills (excluding tubes mills),2972,274,282,357,132,403,411,285,269,726
200210,"Tomatoes, whole or in pieces, prepared or preserved otherwise than by vinegar or acetic acid",573,583,1675,1015,188,651,422,438,402,723
100119,Durum wheat (excluding seed for sowing),0,2867,9,0,8,0,1400,1,395,723
401019,"Conveyor belts or belting, of vulcanised rubber (excluding reinforced only with metal or only ...",687,4287,1352,344,681,780,1203,2413,1617,722
130239,"Mucilages and thickeners derived from vegetable products, whether or not modified (excluding ...",71,387,98,371,1827,686,3119,564,1308,721
250900,Chalk,0,0,0,0,0,0,0,0,0,721
550820,"Sewing thread of artificial staple fibres, whether or not put up for retail sale",4521,4217,2526,1891,1516,956,1205,913,757,720
