Code,Product label,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021
482340,"Rolls, sheets and dials, printed for self-recording apparatus, in rolls of a width <= 36 cm, ...",2855,1790,2471,2846,2779,3006,2658,2141,1870,4628
291819,"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and ...",2938,3246,4341,4525,6602,6016,7556,8138,8430,4624
560729,"Twine, cordage, ropes and cables, of sisal or other textile fibres of the genus Agave, whether ...",3437,3557,4076,4534,4234,4626,6016,4771,4507,4622
830630,"Photograph, picture or similar frames, of base metal; mirrors of base metal (excluding optical ...",495,443,408,689,835,837,548,1378,1027,4622
530911,"Woven fabrics of flax, containing >= 85% flax by weight, unbleached or bleached",3449,4102,1256,2655,3783,4092,2019,2101,1540,4618
390220,"Polyisobutylene, in primary forms",1882,3337,3700,3300,3521,4888,3479,3145,2497,4610
820130,"Mattocks, picks, hoes and rakes, with working parts of base metal (excluding ice axes)",489,473,732,496,385,560,659,754,1254,4607
721050,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",13186,9282,9719,6738,5771,4000,5523,3857,3366,4597
761410,"Stranded wire, cables, plaited bands and the like, of aluminium, with steel core (excluding ...",6069,14594,604,9828,5729,3827,4834,15303,2571,4590
392520,"Doors, windows and their frames and thresholds for doors, of plastics",769,1789,2150,1898,1961,1742,3933,3329,3076,4582
670420,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human hair, and articles ...",2,21,12,43,74,66,172,2,29,4572
284019,"Disodium tetraborate """"refined borax"""" (excluding anhydrous)""""",3780,4676,3724,3755,5376,6164,6002,5636,4995,4567
390430,"Vinyl chloride-vinyl acetate copolymers, in primary forms",2367,2481,1960,2292,2524,3801,4188,5054,4159,4562
750610,"Plates, sheets, strip and foil, of non-alloy nickel (excluding expanded plates, sheets or strip)",3529,6429,8554,10271,8529,9724,9640,10580,7741,4561
845510,Mills for rolling metal tubes,1923,3142,8439,8836,9394,14766,7404,8674,2305,4559
481710,Envelopes of paper or paperboard (excluding letter cards),265,207,333,375,437,433,570,911,1534,4543
30351,"Frozen herrings """"Clupea harengus, Clupea pallasii""""""""",312,1042,1902,1107,1630,2391,599,2464,1347,4541
180632,"Chocolate and other preparations containing cocoa, in blocks, slabs or bars of <= 2 kg (excluding ...",3637,5977,7584,7844,8179,7824,4086,4377,2754,4538
610829,"Women's or girls' briefs and panties of textile materials, knitted or crocheted (excluding ...",604,450,436,835,757,753,1034,644,972,4531
701952,"Woven fabrics, incl. narrow fabrics, of glass filaments, of width of > 30 cm, plain weave, ...",209,206,116,242,273,205,225,250,268,4531
845690,"Machine tools for working any material by removal of material, operated by electro-chemical ...",9353,8168,13492,21069,26873,27523,17806,19715,11761,4529
860800,"Railway or tramway track fixtures and fittings (excluding sleepers of wood, concrete or steel, ...",9684,13118,6208,4885,9629,4256,2799,5646,5430,4527
551430,"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed ...",3576,9985,4245,3073,805,1349,1841,1909,1381,4522
760320,"Powders of aluminium, of lamellar structure, and flakes of aluminium (excluding pellets of ...",462,418,836,623,1128,1206,1010,702,815,4515
401320,"Inner tubes, of rubber, of a kind used for bicycles",281,342,518,498,646,458,401,625,865,4509
420299,"Travelling-bags, shopping or tool bags, jewellery boxes, cutlery cases and similar, with outer ...",1366,1552,1611,1652,1665,1297,1112,2457,4797,4498
70810,"Fresh or chilled peas """"Pisum sativum"""", shelled or unshelled""""",32,209,301,468,467,234,176,292,119,4484
810199,"Articles of tungsten, n.e.s.",8866,15492,7951,9357,10134,8956,10405,9758,8830,4474
630532,"Flexible intermediate bulk containers, for the packing of goods, of synthetic or man-made textile ...",684,912,993,1137,5193,15537,5476,5190,7020,4464
731439,"Grill, netting and fencing, of iron or steel wire, welded at the intersection (excluding products ...",2155,899,1891,1394,2030,1773,2188,2052,1693,4453
551429,"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed ...",30549,27548,30812,28470,25319,34041,35691,28456,22689,4442
382478,"Mixtures containing perfluorocarbons """"PFCs"""" or hydrofluorocarbons """"HFCs"""", but not containing ...""",808,1515,2186,3273,4744,5058,7624,7369,6297,4432
880390,"Parts of aircraft and spacecraft, n.e.s.",5429,1897,2038,506,2808,675,219,575,59804,4424
845899,"Lathes, incl. turning centres, for removing metal, not numerically controlled (excluding horizontal ...",25339,29647,19936,21907,18735,24702,27744,17339,9981,4423
680990,Articles of plaster or of compositions based on plaster (excluding plaster bandages for straightening ...,331,1762,447,300,630,713,811,1618,586,4422
721891,"Semi-finished products of stainless steel, of rectangular """"other than square"""" cross-section""""",565,615,349,297,651,1030,474,1024,437,4421
252310,Cement clinkers,23832,7891,9431,8243,26827,35109,19258,17048,18204,4403
520528,"Single cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear ...""",153,524,302,1168,1098,1196,2954,5397,5979,4402
620630,"Women's or girls' blouses, shirts and shirt-blouses of cotton (excluding knitted or crocheted ...",554,604,678,838,1796,2554,2608,2254,2446,4401
961590,"Hairpins, curling pins, curling grips, hair-curlers and the like, and parts thereof, n.e.s. ...",331,306,429,452,602,1029,921,2444,2060,4392
340600,Candles and the like,413,485,824,549,825,823,574,643,1060,4384
251110,"Natural barium sulphate """"barytes""""""""",909,953,1319,1582,1778,1909,3235,2235,2763,4382
282580,Antimony oxides,1387,2678,3208,2344,2748,5616,4535,5489,5508,4378
293625,"Vitamin B6 and its derivatives, used primarily as vitamins",3742,3350,3700,3925,6916,7917,8765,6445,5670,4378
520411,"Sewing thread, containing >= 85% cotton by weight (excluding that put up for retail sale)",1236,15434,374,977,575,601,159,489,526,4372
392063,"Plates, sheets, film, foil and strip, of non-cellular unsaturated polyesters, not reinforced, ...""",249,266,125,335,514,612,995,2059,1011,4353
722490,Semi-finished products of alloy steel other than stainless,21167,9658,6312,31660,4720,5942,4895,5485,4605,4337
540490,"Strip and the like, e.g. artificial straw, of synthetic textile material, with an apparent ...",19894,4992,6185,5661,3465,7128,5302,8232,5974,4333
722219,"Bars and rods of stainless steel, only hot-rolled, only hot-drawn or only extruded (excluding ...",6156,6657,8483,7722,9419,12871,13618,7678,12076,4329
701610,"Glass cubes and other glass smallwares, whether or not on a backing, for mosaics or similar ...",509,1162,3793,1766,3238,3462,3196,2950,2243,4329
30193,"Live carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys ...",1,63,164,207,963,266,3116,4321,2278,4328
300670,Gel preparations designed to be used  in human or veterinary medicine as a lubricant for parts ...,1825,2772,3635,4318,5505,6493,8015,9471,7746,4317
291639,"Aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their ...",1950,1470,3814,2993,2885,1998,3271,5141,5568,4315
551291,"Woven fabrics containing >= 85% synthetic staple fibres by weight, unbleached or bleached (excluding ...",494,1458,1617,790,194,615,2085,1128,1033,4313
580220,"Terry towelling and similar woven terry fabrics (excluding those of cotton, narrow woven fabrics ...",3303,2806,2759,3832,8318,8605,8485,8446,7467,4312
620192,"Men's or boys' anoraks, windcheaters, wind jackets and similar articles, of cotton (not knitted ...",69,44,90,139,252,404,601,647,631,4309
950640,Articles and equipment for table-tennis,501,806,1436,1550,1769,1703,2152,2404,2590,4306
850410,Ballasts for discharge lamps or tubes,9048,10549,16906,15961,14627,11827,7475,5839,3005,4305
50800,"Coral and similar materials, shells of molluscs, crustaceans or echinoderms, cuttle-bone, powder ...",5102,4571,5591,6028,5873,5669,4044,5943,5422,4289
850750,Nickel-metal hydride accumulators (excluding spent),203,335,1311,1135,888,717,1062,990,929,4284
30311,"Frozen sockeye salmon [red salmon] """"Oncorhynchus nerka""""""""",1519,309,748,1658,5028,3452,1022,7612,13208,4283
845959,"Milling machines for metals, knee-type, not numerically controlled",1291,1479,3179,4176,4910,3041,1753,1716,784,4279
540821,"Woven fabrics of yarn containing >= 85% artificial filament by weight, incl. monofilament of ...",691,486,830,487,156,586,2274,2189,1306,4270
790200,"Zinc waste and scrap (excluding ash and residues from zinc production heading 2620"""", ingots ...""",231,0,1765,1881,0,0,2472,0,87,4270
291550,"Propionic acid, its salts and esters",986,1830,1758,820,1394,1539,2390,3192,3050,4270
920120,Grand pianos,360,201,434,672,1067,556,854,1555,1327,4259
370199,"Photographic plates and film in the flat for monochrome photography, sensitised, unexposed, ...",41317,19428,18111,16581,18229,9012,2526,36642,22057,4257
870380,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, ...",0,0,0,0,0,0,273,430,670,4253
291429,"Cyclanic, cyclenic or cycloterpenic ketones, without other oxygen function (excluding cyclohexanone, ...",1211,1523,1825,1627,2958,2670,3212,2889,3570,4251
910119,"Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating ...",6,429,126,17,9,59,14,9,103,4248
250830,Fireclay (excluding kaolin and other kaolinic clays and expanded clay),436,391,494,1913,404,634,939,807,785,4238
292215,Triethanolamine,0,0,0,0,0,0,4235,4011,3800,4238
830790,"Flexible tubing of base metal other than iron or steel, with or without fittings",2064,5122,3127,4922,7526,7314,4348,2692,565,4228
550620,"Staple fibres of polyesters, carded, combed or otherwise processed for spinning",3392,3859,5331,4390,5711,8116,9241,14087,14303,4217
291620,"Cyclanic, cyclenic or cycloterpenic monocarboxylic acids, their anhydrides, halides, peroxides, ...",612,931,4291,6683,3107,3568,6787,16878,4776,4216
520952,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m©÷, in three-thread ...",873,554,783,907,4688,2063,18523,13427,1184,4212
40891,"Dried birds' eggs, not in shell, whether or not sweetened (excluding egg yolks)",1280,1850,1705,1934,1814,2957,3353,3564,3143,4205
900319,"Frames and mountings for spectacles, goggles or the like (excluding of plastics)",3278,2686,3571,3877,4596,4697,6112,7971,6344,4202
730611,"Line pipe of a kind used for oil or gas pipelines, welded, of flat-rolled products of stainless ...",4057,6359,4173,4675,4189,5044,4367,3776,4446,4191
230210,"Bran, sharps and other residues of maize """"corn"""", whether or not in the form of pellets, ...""",3766,5761,11962,24616,41101,237,35841,24783,21548,4182
845970,Threading or tapping machines for metals (excluding way-type unit head machines),7237,4296,6921,9178,10707,16300,18862,57078,7087,4163
410631,"Hides and skins of swine, in the wet state (incl. wet-blue), tanned, without wool on, whether ...",0,10,5,337,871,0,2951,1043,1298,4162
291711,"Oxalic acid, its salts and esters (excluding inorganic or organic compounds of mercury)",1876,2312,2273,2920,2595,2620,3529,3819,3473,4155
282732,Aluminium chloride,3136,4904,5285,7009,8081,9991,10655,11587,10615,4152
630130,"Blankets and travelling rugs of cotton (excluding electric, table covers, bedspreads and articles ...",16,96,331,291,94,69,393,307,119,4140
852341,"Optical media for the recording of sound or of other phenomena, unrecorded (excluding goods ...",12164,63485,4654,6940,3529,40358,5979,5740,5951,4135
30781,"Live, fresh or chilled, even in shell, abalone """"Haliotis spp.""""""""",0,0,0,0,4,3,684,3292,5715,4131
550999,"Yarn containing predominantly, but < 85% synthetic staple fibres by weight, other than that ...",4120,4320,5300,4415,3852,7687,14322,14253,13128,4128
81190,"Frozen fruit and nuts, uncooked or cooked by steaming or boiling in water, whether or not sweetened ...",1253,1081,1613,3248,5575,11229,12442,5548,5727,4127
843790,Parts of machinery used in the milling industry or for the working of cereals or dried leguminous ...,870,1794,1418,1064,1479,1242,763,1173,1411,4120
852862,Projectors capable of directly connecting to and designed for use with an automatic data processing ...,0,0,0,0,0,0,1433,1589,3308,4107
621142,"Women's or girls' tracksuits and other garments, n.e.s. of cotton (excluding knitted or crocheted)",14,24,42,178,86,182,282,468,636,4098
810419,"Unwrought magnesium, containing < 99,8% by weight of magnesium",744,566,816,785,1441,1942,3872,2536,3384,4097
110630,"Flour, meal and powder of produce of chapter 8 """"Edible fruit and nuts; peel of citrus fruits ...""",494,354,510,594,997,1130,1273,1403,1201,4093
851511,"Soldering irons and guns, electric",1881,2456,2575,3377,4770,5170,3890,4665,3087,4090
620822,"Women's or girls' nightdresses and pyjamas of man-made fibres (excluding knitted or crocheted, ...",1,3,0,18,14,13,34,57,230,4086
291734,"Esters of orthophthalic acid (excluding dioctyl, dinonyl or didecyl orthophthalates)",542,681,668,2734,1710,3039,4553,3327,4014,4082
731450,"Expanded metal, of iron or steel",1869,2520,1833,2558,2588,2779,3503,3813,5348,4078
330710,"Shaving preparations, incl. pre-shave and aftershave products",388,665,521,596,1264,1945,3418,2614,3002,4078
720711,"Semi-finished products of iron or non-alloy steel containing, by weight, < 0,25% of carbon, ...",39531,30840,36320,274882,61801,0,30,10051,9,4072
251310,Pumice stone,647,755,1582,1244,866,1124,1546,1957,2093,4059
391310,"Alginic acid, its salts and esters, in primary forms",1274,1667,3767,5410,5890,4504,6708,7551,4128,4057
340510,"Polishes, creams and similar preparations, for footwear or leather, whether or not in the form ...",1160,1727,2081,2174,1724,2260,2410,1825,2432,4049
550390,"Synthetic staple fibres, not carded, combed or otherwise processed for spinning (excluding ...",5735,5635,2379,1110,2124,2257,3150,2849,2537,4049
401590,"Articles of apparel and clothing accessories, for all purposes, of vulcanised rubber (excluding ...",30757,32974,36350,38972,35296,39689,44682,40174,34380,4029
480262,"Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, ...",723,233,542,348,311,380,336,555,2678,4016
540339,"Artificial filament yarn, incl. artificial monofilament of < 67 decitex, single (excluding ...",475,433,1065,1981,1301,1632,2284,2861,19320,4014
520614,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres ...""",3240,2540,2510,1381,302,75,2793,620,556,4011
841690,"Parts of furnace burners such as mechanical stokers, incl. their mechanical grates, mechanical ...",14185,3884,7024,1561,1603,2534,2261,2536,1153,4010
640351,"Footwear with outer soles and uppers of leather, covering the ankle (excluding incorporating ...",119,96,93,45,155,98,179,210,142,3998
380400,"Residual lyes from the manufacture of wood pulp, whether or not concentrated, desugared or ...""",7158,6630,9466,9496,9771,8218,6619,6942,5834,3997
442090,"Wood marquetry and inlaid wood; caskets and cases for jewellery or cutlery, and similar articles, ...",269,193,348,167,407,538,633,6135,5910,3992
720229,"Ferro-silicon, containing by weight <= 55% silicon",236,242,417,577,779,1618,1826,1326,1242,3989
720990,"Flat-rolled products of iron or steel, of a width of >= 600 mm, cold-rolled """"cold-reduced"""", ...""",1674,1562,2551,895,214,428,552,230,356,3984
30489,"Frozen fish fillets, n.e.s.",2017,1475,1962,2160,3295,3754,2320,1650,1250,3984
400690,"Rods, bars, tubes, profiles and other forms of unvulcanised rubber, incl. mixed rubber, and ...",3098,2150,3979,3604,7246,7826,8167,6947,7575,3983
30392,Frozen shark fins,0,0,0,0,0,0,0,375,255,3981
290613,Sterols and inositols,8713,4876,7101,6643,4788,6131,5042,5070,3848,3978
271210,Petroleum jelly,2687,3198,4221,4137,2860,4044,3622,3133,2549,3978
521112,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ...",1553,2294,4392,2256,386,391,911,2100,1515,3963
850740,Nickel-iron accumulators (excluding spent),269,760,1027,612,535,661,493,351,910,3947
852560,"Transmission apparatus for radio-broadcasting or television, incorporating reception apparatus",16600,15044,13808,17616,17899,10705,10213,9855,11074,3939
550911,Single yarn containing >= 85% nylon or other polyamide staple fibres by weight (excluding sewing ...,822,715,1343,1103,1619,2527,2047,1147,602,3935
853090,"Parts of electrical signalling, safety or traffic control equipment, n.e.s.",2552,1452,289,563,399,676,363,304,221,3929
846023,"Cylindrical grinding machines for finishing metal, numerically controlled (excl. gear finishing ...",0,0,0,0,0,0,4948,8392,2544,3927
390591,"Copolymers of vinyl, in primary forms (excluding vinyl chloride-vinyl acetate copolymers and ...",1803,1995,1891,1498,1721,2144,2406,2590,2056,3921
640319,"Sports footwear, with outer soles of rubber, plastics, leather or composition leather and uppers ...",2605,1981,1106,1749,1684,1348,1142,3666,3678,3914
691190,"Household and toilet articles, of porcelain or china (excluding tableware and kitchenware, ...",1189,2192,2935,2308,4128,3235,2621,2762,1374,3901
890399,"Outboard motorboats, for pleasure or sports, and rowing boats and canoes, of a length > 7,5 ...",928,1202,1057,797,2012,6610,7215,5166,9713,3900
880220,"Aeroplanes and other powered aircraft of an unladen weight <= 2.000 kg (excl. helicopters, ...",468,188,0,0,1075,22,459,1408,3646,3897
853931,"Discharge lamps, fluorescent, hot cathode",9992,10319,8993,11840,9600,4698,3057,2941,2218,3896
90710,"Cloves, whole fruit, cloves and stems, neither crushed nor ground",1151,1165,955,701,1399,1648,1003,1124,1376,3892
721923,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than hot-rolled, ...",4314,3408,5316,4495,5969,5257,6734,6740,4523,3886
282570,Molybdenum oxides and hydroxides,64,383,3,2,1,2,1,0,1003,3883
151590,"Fixed vegetable fats and oils and their fractions, whether or not refined, but not chemically ...",2769,1913,478,399,507,968,956,1188,1514,3881
283322,Sulphate of aluminium,2202,2587,2760,2371,1954,2063,2101,1617,1441,3878
842920,Self-propelled graders and levellers,3115,2681,2091,3100,1607,1556,2499,2874,2469,3874
844621,"Power looms for weaving fabrics of a width > 30 cm, shuttle type",848,2905,3841,1715,1642,2992,11675,2993,3701,3873
621040,"Men's or boys' garments of textile fabrics, rubberised or impregnated, coated, covered or laminated ...",188,102,394,248,278,2808,557,459,221,3864
261400,Titanium ores and concentrates,1942,1611,1595,2344,1550,2916,2503,2431,1833,3863
90611,"Cinnamon """"Cinnamomum zeylanicum Blume"""" (excluding crushed and ground)""""",809,1744,2568,2070,2748,11184,14748,14743,27025,3856
200979,"Apple juice, unfermented, Brix value > 20 at 20¡ÆC, whether or not containing added sugar or ...",1650,2137,2167,2537,2983,2584,4441,5107,4437,3854
871110,"Motorcycles, incl. mopeds, and cycles fitted with an auxiliary motor, with reciprocating internal ...",181,251,367,382,477,524,455,442,294,3851
100890,"Cereals (excluding wheat and meslin, rye, barley, oats, maize, rice, grain sorghum, buckwheat, ...",113,9,6,16,5,93,490,313,98,3834
841931,Dryers for agricultural products,6695,2770,7085,9204,11130,10936,13746,8592,11650,3833
610230,"Women's or girls' overcoats, car coats, capes, cloaks, anoraks, incl. ski jackets, windcheaters, ...",148,334,303,384,319,637,667,595,1687,3830
490210,"Newspapers, journals and periodicals, whether or not illustrated or containing advertising ...",4269,2162,331,361,274,303,563,477,1519,3818
480511,"Semi-chemical fluting paper, uncoated, in rolls of a width > 36 cm",32884,35509,33740,21092,14988,10405,13317,4464,681,3816
110412,Rolled or flaked grains of oats,29,118,377,719,1016,1359,926,17999,3100,3813
282739,"Chlorides (excluding ammonium, calcium, magnesium, aluminium, nickel and mercury chloride)",3016,2623,3015,2553,3186,4405,5843,5987,5519,3813
843049,"Boring or sinking machinery for boring earth or extracting minerals or ores, not self-propelled ...",13325,24375,22475,21213,21859,9005,5742,5008,4103,3811
120930,"Seeds of herbaceous plants cultivated mainly for flowers, for sowing",303,296,417,896,4535,1085,1547,2598,3368,3806
291250,Cyclic polymers of aldehydes,88,43,75,41,36,21,43,32,170,3805
290549,"Tri- and other polyhydric acyclic alcohols (excluding 2-ethyl-2-""""hydroxymethyl"""" propane-1,3-diol ...""",2773,2692,3900,3444,3585,3829,4379,5009,2991,3803
842091,Cylinders for calendering or other rolling machines (other than for metals or glass),1137,1244,870,1011,594,1307,1417,2979,2792,3800
90121,Roasted coffee (excluding decaffeinated),879,923,1636,1576,2251,2625,2418,2510,1887,3800
680620,"Exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials, ...",800,751,1031,792,600,1126,575,529,971,3799
240130,Tobacco refuse,5091,4603,3509,6783,5546,5392,4259,5193,5812,3793
292800,Organic derivatives of hydrazine or of hydroxylamine,1350,2311,3149,4920,4503,4673,5394,4678,3035,3793
292129,"Acyclic polyamines and their derivatives; salts thereof (excluding ethylenediamine and hexamethylenediamine, ...",458,324,693,955,855,950,1209,1906,1992,3785
853510,Fuses for a voltage > 1.000 V,3965,4350,5336,6291,7212,9178,8070,7499,7012,3776
480261,"Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, ...",7449,8309,6046,8606,7888,9973,12741,7245,10742,3775
721632,"I sections of iron or non-alloy steel, not further worked than hot-rolled, hot-drawn or hot-extruded, ...",3576,4021,4651,4608,3177,1790,2914,6237,1474,3774
901110,Stereoscopic optical microscopes,785,760,1082,1857,2061,2533,2329,2641,2191,3771
630612,"Tarpaulins, awnings and sunblinds of synthetic fibres (excluding flat covers of light fabrics ...",620,24,164,105,733,230,392,309,2051,3770
853932,Mercury or sodium vapour lamps; metal halide lamps,4369,4445,5474,5551,5427,4707,4524,3314,3696,3763
251690,"Porphyry, basalt and other monumental or building stone, whether or not roughly trimmed or ...",118,53,55,26,29,43,1725,0,19,3751
70940,Fresh or chilled celery (excluding celeriac),5,2,0,0,0,44,5,97,81,3743
730511,"Line pipe of a kind used for oil or gas pipelines, having circular cross-sections and an external ...",2359,7109,21057,17016,881,424,1580,583,20422,3741
290541,"2-Ethyl-2-""""hydroxymethyl"""" propane-1,3-diol """"trimethylolpropane""""""""",760,757,1351,2294,2314,3099,2626,3115,2735,3740
843320,"Mowers, incl. cutter bars for tractor mounting (excluding mowers for lawns, parks or sports ...",447,782,525,3305,4152,11348,13457,15309,16263,3739
382491,"Mixtures and preparations consisting mainly of """"5-ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl""""methyl ...""",0,0,0,0,0,0,1850,1088,945,3729
551643,"Woven fabrics containing predominantly, but < 85% artificial staple fibres by weight, mixed ...",426,409,114,337,3863,8450,2109,1097,423,3719
611490,"Special garments for professional, sporting or other purposes, n.e.s., of textile materials, ...",346,1887,1022,2355,3142,3693,12135,7622,8626,3709
80540,Fresh or dried grapefruit,1,1,19,38,261,849,562,564,1609,3706
400932,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",1110,2913,1701,1207,684,1112,1185,2095,1991,3701
680430,Hand sharpening or polishing stones,7809,8126,10253,10088,8409,8431,9454,7044,6075,3697
291811,"Lactic acid, its salts and esters (excluding inorganic or organic compounds of mercury)",4322,5045,5086,6528,6487,4795,5074,4757,5028,3681
620444,Women's or girls' dresses of artificial fibres (excluding knitted or crocheted and petticoats),486,193,94,116,294,757,1447,1975,1712,3674
291529,Salts of acetic acid (excluding inorganic or organic compounds of mercury),1508,1389,1419,1456,1556,1672,1465,2571,2533,3669
440325,"Coniferous wood in the rough, of which the smallest cross-sectional dimension is =>15 cm, whether ...",0,0,0,0,0,0,164,101,143,3668
530610,Single flax yarn,0,17,65,157,2761,4272,3947,7867,4881,3661
200490,"Vegetables and mixtures of vegetables, prepared or preserved otherwise than by vinegar or acetic ...",48,18,272,709,234,5854,372,648,377,3659
290514,"Butanols (excluding butan-1-ol """"n-butyl alcohol"""")""""",1866,2194,2150,2166,1741,1975,2778,2401,1708,3650
701890,"Glass eyes (excluding prosthetic articles); articles of glass beads, or of imitation pearls, ...",405,771,1055,1987,1198,1404,1247,1470,2713,3647
820310,"Files, rasps and similar hand tools of base metal",1238,2349,3398,3502,2660,2805,3392,3176,1833,3645
441879,"Flooring panels, assembled, of wood (excluding multilayer panels and flooring panels for mosaic ...",1802,360,614,260,1146,2535,638,1362,1598,3643
720915,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...""",2395,1869,1884,1437,1890,1886,2166,1798,1604,3631
840590,Parts of producer gas or water gas generators and acetylene gas generators or similar water ...,785,11370,7212,805,969,1117,1861,746,586,3623
961100,"Hand-operated date, sealing or numbering stamps, and the like; hand-operated composing sticks ...",1122,1077,1331,1418,1646,1916,2480,2298,2076,3618
621050,"Women's or girls' garments of textile fabrics, rubberised or impregnated, coated, covered or ...",39,174,265,401,1206,744,522,2011,1007,3616
401694,"Boat or dock fenders, whether or not inflatable, of vulcanised rubber (excluding hard rubber ...",3853,8258,4716,7733,6278,4911,7223,5818,3727,3613
560290,"Felt, impregnated, coated, covered or laminated (excluding needleloom felt and stitch-bonded ...",8880,12194,13144,11867,9312,10688,11507,10320,13104,3610
282619,Fluorides (excluding of aluminium and mercury),4381,6285,4528,2596,3352,4878,3295,3494,2635,3609
400520,"Compounded rubber, unvulcanised, in the form of solutions or dispersions (excluding rubber ...",785,679,1940,1465,2040,2238,2986,2916,3100,3600
521059,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ...",123890,112353,90084,112792,86441,79815,61472,48509,31525,3593
842191,"Parts of centrifuges, incl. centrifugal dryers, n.e.s.",1237,1859,1434,1470,1930,2479,2599,2519,1461,3585
30363,"Frozen cod """"Gadus morhua, Gadus ogac, Gadus macrocephalus""""""""",13656,11045,14641,17731,20701,29615,42303,43978,41728,3585
731519,"Parts of articulated link chain, of iron or steel",4120,2880,3215,3498,2310,2469,2333,3281,4027,3578
51110,Bovine semen,835,1460,2043,2781,2082,3330,3144,3563,4418,3578
630210,"Bedlinen, knitted or crocheted",23,0,16,69,221,121,1006,11676,5132,3576
731300,"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not, and loosely ...",403,243,194,323,265,315,388,893,869,3570
740319,"Copper, refined, unwrought (excluding copper in the form of billets, wire-bars, cathodes and ...",8833,7132,3735,12043,12263,11865,10383,29599,8128,3551
611430,"Special garments for professional, sporting or other purposes, n.e.s., of man-made fibres, ...",632,152,726,821,342,372,794,677,1059,3544
520959,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m©÷, printed ...",23348,29714,28928,26833,81372,41316,28138,31780,20773,3539
210320,Tomato ketchup and other tomato sauces,2031,2370,2953,3308,3489,5914,6195,5886,5010,3538
810110,Tungsten powders,1282,6344,4241,1795,1934,1120,3354,3501,1913,3537
520811,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 100 g/m©÷, ...",657,842,1077,950,151,373,284,1475,1198,3536
480640,"Glassine and other glazed transparent or translucent papers, in rolls of a width > 36 cm or ...",3499,2672,3589,4849,3025,2641,3347,3995,4269,3531
291219,"Acyclic aldehydes, without other oxygen function (excluding methanal [formaldehyde] and ethanal ...",118,106,164,492,610,627,1067,2064,2327,3524
540232,"Textured filament yarn of nylon or other polyamides, with a linear density of > 50 tex per ...",8514,7074,8707,11708,13597,14540,7027,3635,5085,3520
843621,Poultry incubators and brooders,1298,3307,1272,2601,1160,3295,2609,14929,10402,3505
170240,"Glucose in solid form and glucose syrup, not containing added flavouring or colouring matter, ...",1864,2055,0,851,2482,3017,3027,1260,1100,3499
550961,"Yarn containing predominantly, but < 85% acrylic or modacrylic staple fibres by weight, mixed ...",1549,1892,1499,2061,2854,1463,2593,2316,849,3498
841440,Air compressors mounted on a wheeled chassis for towing,13260,7205,6479,6784,8735,5905,4322,5089,5036,3487
731442,"Grill, netting and fencing, of iron or steel wire, not welded at the intersection, coated with ...",164,158,43,169,389,419,469,899,1048,3486
550319,"Staple fibres of nylon or other polyamides, not carded, combed or otherwise processed for spinning ...",1531,926,1223,926,1279,788,1224,1126,964,3479
820510,"Hand-operated drilling, threading or tapping hand tools",4414,2611,1440,1114,1256,1132,1070,629,399,3475
120730,Castor oil seeds,0,0,0,0,0,0,0,0,0,3475
721621,"L sections of iron or non-alloy steel, not further worked than hot-rolled, hot-drawn or extruded, ...",2021,2237,1660,1834,1404,1325,1999,1652,1326,3469
350520,"Glues based on starches, dextrins or other modified starches (excluding those put up for retail ...",9169,8753,11973,12945,14723,17496,13748,8931,9711,3462
284440,"Radioactive elements, isotopes and compounds, and alloys and dispersions, incl. cermets, ceramic ...",2062,1727,2863,2418,3663,4413,4371,3556,3092,3457
