Code,Product label,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021
853400,Printed circuits,14481734,13637752,13412127,12164822,10353976,11582045,12375242,11250354,10874504,11088530
870840,"Gear boxes and parts thereof, for tractors, motor vehicles for the transport of ten or more ...",9137229,10356311,11982248,9792059,11404481,12528979,13246706,10493568,10439470,11020251
290243,P-Xylene,9562943,13785830,12221567,9828192,9681700,12170062,16942443,13935831,8148951,10574429
271121,Natural gas in gaseous state,8564984,9915334,11614155,9690679,7553916,8523380,11642233,13056716,10061286,10352205
271019,"Medium oils and preparations, of petroleum or bituminous minerals, not containing biodiesel, ...",29566479,25827759,19555177,10372520,7651643,10310975,14230610,12799204,8312125,10342110
853690,"Electrical apparatus for switching electrical circuits, or for making connections to or in ...",7993983,8363404,9062124,8814924,8865881,9736922,9979021,9280817,9453312,10092382
20230,"Frozen, boneless meat of bovine animals",223678,1036688,1007759,1990808,2194791,2703065,4240397,7195690,9003778,9573775
853224,"Fixed electrical capacitors, ceramic dielectric, multilayer (excluding power capacitors)",4876587,7405348,7103862,6922427,5318306,5661295,9220601,6811285,8174986,9188031
847989,"Machines and mechanical appliances, n.e.s.",6516450,6034424,6969823,6132252,6577054,8645564,9273758,8578715,8341837,8774627
710239,"Diamonds, worked, but not mounted or set (excluding industrial diamonds)",4226239,5679913,7764428,6693533,7106304,7212350,8136090,7350291,5627046,8705045
880240,"Aeroplanes and other powered aircraft of an of an unladen weight > 15.000 kg (excl. helicopters, ...",14949908,20010553,25108332,24773659,19739029,22987278,26934776,15472120,6859046,8673618
854140,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in ...",7865758,8994113,10402963,11853627,9185276,9271908,9195974,7158831,7246759,8442203
720260,Ferro-nickel,1273066,810340,1220805,1751864,1751068,2656072,2509103,4423783,6974920,8307881
851762,"Machines for the reception, conversion and transmission or regeneration of voice, images or ...",4758702,5179842,5142229,5293867,4989382,5599475,6044007,6382310,6732181,8284432
300215,"Immunological products, put up in measured doses or in forms or packings for retail sale (excl. ...",0,0,0,0,0,3565745,4761366,6461838,7036467,8099858
854129,Transistors with a dissipation rate >= 1 W (excluding photosensitive transistors),3385736,5264662,5015931,4911059,4709921,4825179,5601842,5851489,6649241,7923929
270210,"Lignite, whether or not pulverised, non-agglomerated (excluding jet)",3407374,3133252,3352914,1976779,2645858,4060842,4933455,4435463,3852181,7673409
740200,"Copper, unrefined; copper anodes for electrolytic refining",4174417,4562816,4035684,3028510,3450466,4815089,5867658,4551669,6279175,7620345
100590,Maize (excluding seed for sowing),1683370,930527,723243,1103776,634345,600010,782129,1056879,2486895,7578436
382499,"Chemical products and preparations of the chemical or allied industries, incl. those consisting ...",0,0,0,0,0,6080289,6202408,5677307,6511671,7561917
850440,Static converters,6267474,7495797,7393272,6591898,5919760,6179231,7292692,7106455,6965111,7355383
271500,"Bituminous mastics, cut-backs and other bituminous mixtures based on natural asphalt, on natural ...",1418379,1017040,2416627,4270445,871204,1874035,635242,649146,3805867,7030398
20329,"Frozen meat of swine (excluding carcases and half-carcases, and hams, shoulders and cuts thereof, ...",637663,827802,757288,997807,2216914,1521535,1511452,3622074,9387720,6979145
470329,"Semi-bleached or bleached non-coniferous chemical wood pulp, soda or sulphate (excluding dissolving ...",3577063,4069878,4089090,4731675,4255921,6157191,8302948,6889207,6336486,6917166
390120,"Polyethylene with a specific gravity of >= 0,94, in primary forms",5515638,6920522,7056718,6462534,5995952,7543532,8825888,8276263,7947367,6790049
848690,Parts and accessories for machines and apparatus of a kind used solely or principally for the ...,816067,1191557,1240300,1368265,1635505,2702801,3711484,4482745,6401428,6535759
390140,"Ethylene-alpha-olefins copolymers, having a specific gravity of < 0,94 , in primary forms",0,0,0,0,0,4057607,5792488,6136819,6240773,6517305
903180,"Instruments, appliances and machines for measuring or checking, not elsewhere specified in ...",4033678,3944040,4618099,4262550,4669969,4605602,5670356,5734158,5685034,6431699
470321,"Semi-bleached or bleached coniferous chemical wood pulp, soda or sulphate (excluding dissolving ...",4336466,4375745,4799741,4824948,4768370,5228332,6789380,5862620,5110674,6227611
853710,"Boards, cabinets and similar combinations of apparatus for electric control or the distribution ...",3562317,3895334,4573370,4251295,4517629,4807920,5324795,5312209,6093482,5913440
870829,"Parts and accessories of bodies for tractors, motor vehicles for the transport of ten or more ...""",4231913,4629021,5239452,4637800,4618573,4488505,4916772,4665851,5202477,5847774
847180,"Units for automatic data-processing machines (excluding processing units, input or output units ...",1397254,1398486,1302494,1343297,1370541,1815123,2656006,3142240,4016043,5844556
270799,"Oils and other products of the distillation of high temperature coal tars; similar products ...""",465529,283801,620583,1004132,1902921,2947325,5217423,5156325,6517136,5738425
720711,"Semi-finished products of iron or non-alloy steel containing, by weight, < 0,25% of carbon, ...",52832,53450,22532,19120,19310,44317,63107,630887,3927294,5626865
848630,Machines and apparatus for the manufacture of flat panel displays,1578152,2770054,3008783,4302325,4338556,7093798,10189648,7211531,7073919,5461035
151190,"Palm oil and its fractions, whether or not refined (excluding chemically modified and crude)",6451857,4820043,4379163,3697204,2853732,3495054,3392760,4082424,4113953,5283760
270119,"Coal, whether or not pulverised, non-agglomerated (excluding anthracite and bituminous coal)",3850889,2673852,1309098,838350,1202267,1770203,2418968,2050937,1849224,5262362
711319,"Articles of jewellery and parts thereof, of precious metal other than silver, whether or not ...",463489,477553,811972,830049,854694,707803,1234863,2122186,3427885,5192941
290531,"Ethylene glycol """"ethanediol""""""""",8137964,8679601,7892120,7100661,4873893,7387208,9082380,5971806,4901069,5132104
848640,Machines and apparatus specified in Note?9 C to chapter 84,1444851,1449099,1889688,1927455,2250638,2907254,4647084,3445831,3755721,4921631
848180,"Appliances for pipes, boiler shells, tanks, vats or the like (excluding pressure-reducing ...""",3707456,4260444,4092613,3816719,3526460,3484867,4219117,4324619,4467964,4860809
901890,"Instruments and appliances used in medical, surgical or veterinary sciences, n.e.s.",1507772,1607105,1907251,2117131,2342617,2463137,2930115,3491568,3819012,4843093
271012,"Light oils and preparations, of petroleum or bituminous minerals which >= 90% by volume """"incl. ...""",3363029,3759632,3740186,3994815,3477904,4161497,5834302,4271919,3480420,4812584
260112,Agglomerated iron ores and concentrates (excluding roasted iron pyrites),5220066,4083717,2687971,2179141,1161234,1886699,2336602,3958507,5619788,4661382
260600,Aluminium ores and concentrates,1886450,3767955,2052032,2954228,2526498,3484109,4434989,5139208,5052142,4643783
260200,"Manganese ores and concentrates, incl. ferruginous manganese ores and concentrates, with a ...",2185744,3192361,2718871,1994250,2065466,3998280,5827259,6374589,4904341,4512496
870340,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, ...",0,0,0,0,0,1155751,1590413,3194174,4159888,4470288
854370,"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85",2482504,2625751,2683377,2912175,2886407,3130372,3699086,4098481,4363790,4454481
903289,"Regulating or controlling instruments and apparatus (excluding hydraulic or pneumatic, manostats, ...",3767795,3767430,4075327,3550608,3605914,4042713,4427190,4081469,4188045,4444365
400280,"Mixtures of natural rubber, balata, gutta-percha, guayule, chicle or similar types of natural ...",178432,210318,122599,723989,2454046,4826197,4247847,3704166,4779694,4438388
750210,"Nickel, not alloyed, unwrought",2785361,2647722,2215892,3501634,3434460,2595719,2924943,2666345,1823348,4348661
853890,"Parts suitable for use solely or principally with the apparatus of heading 8535, 8536 or 8537, ...",3992538,3977812,4206885,3560272,3447573,3935676,4405664,3975503,3922347,4344953
390740,"Polycarbonates, in primary forms",4118402,4046167,4339083,3967649,3517129,4051846,4546994,3873643,3630262,4322326
260400,Nickel ores and concentrates,5247147,5136583,4577269,2660981,1527180,2095076,2974961,3933177,2900563,4154279
810520,Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; cobalt ...,487217,622248,627428,890261,956099,2170018,3695586,1992464,2430149,4149926
81060,Fresh durians,399753,543165,592625,567948,693523,552127,1095122,1603799,2302314,4128541
900120,Sheets and plates of polarising material,4015328,3640077,3502426,3176892,3238061,4003754,4311661,4364699,4396621,4064636
854110,Diodes (excluding photosensitive or light emitting diodes),3126160,3577720,4110056,3735266,3297990,3411530,3590566,3319635,3504163,4038631
190110,"Food preparations for infant use, put up for retail sale, of flour, groats, meal, starch or ...",1044772,1470345,1565868,2517935,3071719,4071606,4888489,5330787,5215817,3991017
390110,"Polyethylene with a specific gravity of < 0,94, in primary forms",2247816,2662177,3321554,2864059,2514333,3021641,3501080,3488733,3361086,3947756
844399,"Parts and accessories of printers, copying machines and facsimile machines, n.e.s. (excluding ...",7565968,7294149,6413234,5372264,4717869,4728272,4720712,4298222,3730453,3928964
392690,"Articles of plastics and articles of other materials of heading 3901 to 3914, n.e.s (excluding ...",2656171,2774770,2926291,2894040,2970283,3264273,3560528,3611100,3583469,3916096
440321,"Pine """"Pinus spp."""" in the rough, of which the smallest cross-sectional dimension is =>15 ...""",0,0,0,0,0,3453451,4144505,3596210,2921941,3834388
760110,"Aluminium, not alloyed, unwrought",1121464,762582,538044,299920,360676,240015,276232,151580,1934052,3833274
520100,"Cotton, neither carded nor combed",11804012,8440549,4990039,2564094,1561008,2185781,3165657,3567225,3562312,3798245
711031,"Rhodium, unwrought or in powder form",190312,175676,301889,176692,108432,137740,227073,564490,2447280,3752064
390210,"Polypropylene, in primary forms",5801001,5595865,5821826,4439846,3523446,3843963,4191398,4044476,4542092,3707061
210690,"Food preparations, n.e.s.",720374,917013,1011247,1296657,1484863,1835969,2717012,3125061,3842576,3672672
870324,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",11306296,7668363,7196086,4514953,4932265,6315133,7402022,6563970,4039259,3669971
290511,"Methanol """"methyl alcohol""""""""",1887870,1875923,1611676,1561285,2098217,2640785,2923811,2909889,2697139,3598908
850450,Inductors (excluding inductors for discharge lamps or tubes),3109174,3782063,3578989,2973574,2817303,2727370,2719111,2752253,2709725,3580392
260800,Zinc ores and concentrates,1245795,1358320,1525538,2008066,1253108,2226763,3248264,2524480,2472212,3569245
870899,"Parts and accessories, for tractors, motor vehicles for the transport of ten or more persons, ...",2364010,2329394,2301548,1957394,2162616,2618622,2994705,2827224,2905082,3568179
854160,Mounted piezoelectric crystals,2690805,3015527,3298085,3083081,3801458,3532248,3351729,3197478,3393225,3567869
903149,"Optical instruments, appliances and machines for measuring or checking, not elsewhere specified ...",1633112,1761820,2358401,2418238,2566662,3492137,4123124,3128343,3515547,3553269
850760,Lithium-ion accumulators (excluding spent),3966493,3317538,3424427,3298475,3056859,3265916,3883051,3724483,3536501,3547695
390330,"Acrylonitrile-butadiene-styrene copolymers """"ABS"""", in primary forms""""",3623543,3597079,3574745,2993537,2747397,3509133,3919850,3275260,3070582,3488535
854190,"Parts of diodes, transistors and similar semiconductor devices; photosensitive semiconductor ...",5785791,4868565,4530857,4169359,4079326,3993613,3490829,3422163,3273115,3374877
300220,Vaccines for human medicine,155745,303674,187307,217600,239058,498915,824742,1505176,2430175,3291534
100390,Barley (excluding seed for sowing),781225,798583,1573835,2859418,1141825,1816272,1690391,1561311,1879891,3248974
30617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in ...",152749,194261,308840,440605,444814,472710,1355605,3973351,3103671,3188432
271113,"Butanes, liquefied (excluding of a purity of >= 95% of N-butane or isobutane)",1353288,1590393,1886232,1672772,1684707,2516961,3137404,2736994,1917485,3143131
902780,"Instruments and apparatus for physical or chemical analysis, or for measuring or checking viscosity, ...",2113317,2364722,2389672,2384993,2627357,2840480,3439905,3444879,3545322,3133782
20714,Frozen cuts and edible offal of fowls of the species Gallus domesticus,869749,927186,818256,898631,1228218,1026279,1133551,1967445,3429253,3112230
470200,"Chemical wood pulp, dissolving grades",1822609,1822838,1961881,2038937,2109630,2544131,2777363,2662835,2233019,3098795
40221,"Milk and cream in solid forms, of a fat content by weight of > 1,5%, unsweetened",1354897,2612029,3308680,952435,1053572,1517089,1746636,2176005,2224362,3040231
901320,Lasers (excluding laser diodes),710767,764269,1052859,1132930,1302809,2093026,3361915,3232168,3644138,2982809
720241,"Ferro-chromium, containing by weight > 4% of carbon",1761420,2019010,2048902,2418218,2278728,3184579,2685570,2958161,2631219,2948201
841112,Turbojets of a thrust > 25 kN,1644552,1713827,2107153,2056997,2493507,2810516,2761417,3466081,2881661,2943801
847150,"Processing units for automatic data-processing machines, whether or not containing in the same ...",1919152,2362308,2826089,2456526,2506007,2346999,2444217,1828919,2005144,2855683
854442,"Electric conductors for a voltage <= 1.000 V, insulated, fitted with connectors, n.e.s.",2492279,2664591,2525862,2378566,2202195,2449055,2794135,2583267,2815494,2849671
420221,"Handbags, whether or not with shoulder straps, incl. those without handles, with outer surface ...",590863,651625,733881,720371,839564,1027389,1306179,1602567,1985227,2809804
100790,Grain sorghum (excluding for sowing),23253,369126,1637695,2970799,1427896,1025366,857319,192313,1156070,2783941
900190,"Lenses, prisms, mirrors and other optical elements, of any material, unmounted (excluding such ...",3825307,3635110,3857336,3270407,2324439,2290467,2423039,2423090,2414153,2733830
711011,"Platinum, unwrought or in powder form",2637556,3282789,2476893,1975595,1448007,1347154,1283271,1093974,1695145,2699523
700319,"Cast glass and rolled glass, in non-wired sheets, not otherwise worked (excluding glass coloured ...""",352650,983229,1177160,1225609,1547875,2161010,2718513,2753456,3060706,2680504
270750,"Aromatic hydrocarbon mixtures of which >= 65% by volume, incl. losses, distils at 250¡ÆC by ...",4519186,4254506,5079289,4161274,6430650,7083876,3502881,1726654,2498923,2677669
261690,Precious-metal ores and concentrates (excluding silver ores and oncentrates),734292,1148546,1326023,1155266,1657946,1684407,2366210,2617848,2779510,2668608
840890,"Compression-ignition internal combustion piston engine """"diesel or semi-diesel engine"""" (excluding ...""",1981602,1963515,1948579,1362226,1340574,1988801,2458491,2409939,2776526,2641465
391990,"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether ...",2395337,2696333,2579482,2411427,2243750,2368959,2452637,2409152,2452114,2625237
230120,"Flours, meals and pellets of fish or crustaceans, molluscs or other aquatic invertebrates, ...",1693453,1676179,1561893,1797562,1617134,2224034,2228402,1974690,1965033,2603297
20649,"Edible offal of swine, frozen (excluding livers)",1441105,1496455,1401453,1250525,2445524,2112612,1516837,1864107,2623470,2602867
853321,Fixed electrical resistors for a power handling capacity <= 20 W (excluding heating resistors),1040259,1195214,1139566,1498547,1346570,1188291,1410260,1149698,1387707,2561629
261610,Silver ores and concentrates,541235,658862,735722,766945,926338,1269375,1281334,1349380,1530153,2561242
20322,"Frozen hams, shoulders and cuts thereof of swine, with bone in",343580,276868,289484,450382,969494,697999,562404,884009,2467349,2550962
381800,"Chemical elements and compounds doped for use in electronics, in the form of discs, wafers, ...",1634701,1166212,1192619,1032086,1109251,1340573,1872720,2103836,2233424,2543258
290220,Benzene,531825,1191650,765076,867079,996403,2098409,2191237,1215598,978566,2531846
520512,"Single cotton yarn, of uncombed fibres, containing >= 85% cotton by weight and with a linear ...""",1888094,2805305,2547089,2376235,2144081,2312719,2477363,2085378,1958541,2529982
841191,"Parts of turbojets or turbopropellers, n.e.s.",1466646,1725225,1919136,2057839,2192375,2633755,3045781,3633981,2420049,2526562
390130,"Ethylene-vinyl acetate copolymers, in primary forms",1186041,942243,1349377,1395147,1395086,1568769,1560682,1685183,1623371,2497675
392062,"Plates, sheets, film, foil and strip, of non-cellular poly""""ethylene terephthalate"""", not ...""",2947166,3005014,2999226,2517972,2049507,2063302,2249258,2222885,2319636,2461884
845710,Machining centres for working metal,5651613,3336471,4336823,3294273,2744382,3390849,3463781,2135017,1851027,2454233
852580,"Television cameras, digital cameras and video camera recorders",9928112,13352912,10326125,9670255,5910843,4683263,4501852,3382302,2493808,2441076
440323,"Fir """"Abies spp."""" and spruce """"Picea spp."""" in the rough, of which the smallest cross-sectional ...""",0,0,0,0,0,641834,612452,1194710,1968099,2432304
290122,"Propene """"propylene""""""""",2966220,3715618,4284386,2373721,2194272,2845268,3137777,2910650,2037391,2425454
440122,Wood in chips or particles (excluding those of a kind used principally for dying or tanning ...,1272726,1482964,1512851,1670123,1838145,1862896,2206038,2366445,2207999,2402709
840991,Parts suitable for use solely or principally with spark-ignition internal combustion piston ...,2772997,2832499,3058073,2636224,2550629,2714519,2944313,2549106,2389927,2399579
261000,Chromium ores and concentrates,2034484,2388387,1830917,1791978,1619751,3443676,2865016,2647289,2044286,2358370
903141,Optical instruments and appliances for inspecting semiconductor wafers or devices or for inspecting ...,217531,329305,466982,306939,528881,769869,1497979,1498531,1695266,2353835
901390,"Parts and accessories for liquid crystal devices """"LCD"""", lasers and other appliances and ...""",4720963,4754512,4799526,5057281,4589634,4541360,4160539,3923837,3485319,2266795
910221,"Wrist-watches, whether or not incorporating a stop-watch facility, with automatic winding (excluding ...",1136941,1042510,1086572,988741,930946,1084367,1272412,1394953,1887261,2257330
760120,Unwrought aluminium alloys,278899,247462,206327,160410,128586,156833,173291,368426,1879017,2253116
721899,Semi-finished products of stainless steel (excluding of rectangular [other than square] cr ...,110168,71526,56717,29456,19419,22908,552565,57025,1294515,2219285
400122,"Technically specified natural rubber """"TSNR""""""""",5339592,4779265,3678656,2870292,2232881,3035758,2310217,2188009,1827935,2215140
390690,"Acrylic polymers, in primary forms (excluding poly""""methyl methacrylate"""")""""",1253808,1377812,1540799,1421770,1501820,1842857,2152071,1884594,1864167,2193347
901839,"Needles, catheters, cannulae and the like, used in medical, surgical, dental or veterinary ...",808288,938836,1062257,1121529,1316377,1471134,1842757,2218041,1918380,2178391
271311,"Petroleum coke, non-calcined",881621,1092626,620324,545019,337744,860374,1361469,1049139,949869,2152924
510111,"Greasy shorn wool, incl. fleece-washed wool, neither carded nor combed",2397534,2486697,2124847,2129996,2129530,2536315,2943878,2235674,1552013,2150685
300212,Antisera and other blood fractions,0,0,0,0,0,1700435,1503276,1987272,1897979,2138187
854890,"Electrical parts of machinery or apparatus, not specified or included elsewhere in chapter ...",1018900,1043019,1524682,1765424,1866501,1935373,1993298,1746832,2314474,2127138
851220,Electrical lighting or visual signalling equipment for motor vehicles (excluding lamps of heading ...,755905,933823,1120258,1032464,1223137,1513628,1834855,1714995,1929343,2117058
848120,Valves for oleohydraulic or pneumatic transmission,1438794,1309718,1355494,1121668,1203114,1677133,2024350,1793516,1888872,2100813
151411,"Low erucic acid rape or colza oil """"fixed oil which has an erucic acid content of < 2%"""", ...""",1449797,1854553,772574,649118,511749,617034,1048801,1305457,1559733,2095960
300439,"Medicaments containing hormones or steroids used as hormones but not antibiotics, put up in ...""",746884,865815,960118,1004985,1010948,1236002,1265247,1426497,1536440,2087922
382200,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents ...",982850,1042503,1042001,1125483,1438742,1542126,1785607,1919631,1795822,2063956
900219,"Objective lenses (excluding for cameras, projectors or photographic enlargers or reducers)",832748,1470719,1636006,2039092,1801204,2181046,2156334,2704193,2305094,2063203
854121,Transistors with a dissipation rate < 1 W (excluding photosensitive transistors),2844069,2926965,3384073,2356237,2305809,2166596,2642445,2456842,1828592,2052537
390230,"Propylene copolymers, in primary forms",1914908,2280725,2356596,2002131,1876375,1999005,2104257,2119622,2199094,2051715
848390,"Toothed wheels, chain sprockets and other transmission elements presented separately; parts ...",1365572,1480859,1710839,1663726,1609576,1936635,2125510,1873849,1831663,2006271
853650,Switches for a voltage <= 1.000 V (excluding relays and automatic circuit breakers),1643467,1684130,2253298,1774688,1800387,1944058,1968005,1851219,1987971,2000777
290121,Ethylene,1794984,2267324,2197066,1624999,1757739,2531628,3302372,2384146,1450953,1997378
902750,"Instruments and apparatus for physical or chemical analysis, using UV, visible or IR optical ...",919979,1080656,1182647,1242404,1411219,1575495,1740751,1837488,2343955,1990876
848210,Ball bearings,1263807,1280487,1435215,1297825,1293878,1528331,1553464,1435217,1557253,1970572
440711,"Pine """"Pinus spp."""" sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded ...""",0,0,0,0,0,2638586,2710914,2568871,2297135,1951385
280461,"Silicon containing >= 99,99% by weight of silicon",2166859,1587043,2245611,2144896,2329419,2581665,2067527,1315044,1001121,1937490
880330,"Parts of aeroplanes or helicopters, n.e.s. (excluding those for gliders)",1521658,1802658,2009289,1760446,1731410,1803870,2270993,2573495,1735837,1936234
848340,"Gears and gearing for machinery (excluding toothed wheels, chain sprockets and other transmission ...",1869321,1845157,2056694,1629064,1290542,1614968,1904928,1638931,1685094,1927473
732690,"Articles of iron or steel, n.e.s. (excluding cast articles or articles of iron or steel wire)",1769972,1826883,1933029,1764124,1836853,1955268,2163760,2110029,1850636,1923529
870360,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, ...",0,0,0,0,0,439943,465738,1031706,968035,1918996
741011,"Refined copper foil, not backed, of a thickness of <= 0,15 mm (excluding stamping foils of ...",1657605,1527670,1344645,1093121,1147325,1482888,1494700,1312841,1355584,1902746
370790,"Preparation of chemicals for photographic uses, incl. unmixed products put up in measured portions ...",810132,787708,681342,569330,532688,576016,545980,551652,1351629,1902587
392099,"Plates, sheets, film, foil and strip, of non-cellular plastics, n.e.s., not reinforced, laminated, ...",1092603,1023731,1050999,1022506,1136429,1408140,1484777,1478440,1725118,1901710
420222,"Handbags, whether or not with shoulder straps, incl. those without handles, with outer surface ...",282591,234094,239538,232058,254957,302899,473268,694739,1307622,1887065
310420,"Potassium chloride for use as fertiliser (excluding that in tablets or similar forms, or in ...",2918684,2376668,2521534,2975646,1730858,1716204,1856095,2669802,2115069,1884529
852349,Optical media for the recording of sound or of other phenomena (excluding unrecorded and goods ...,2380095,1909006,1930221,1732912,1570356,2166631,2265721,2148425,2432635,1876872
80929,Fresh cherries (excluding sour cherries),306846,298419,531037,671756,794040,771032,1303422,1398666,1643551,1856987
290250,Styrene,4823230,6356593,5943206,4162925,3642719,4016372,3963593,3313160,2089974,1846862
350691,Adhesives based on polymers of heading 3901 to 3913 or on rubber (excluding products suitable ...,1533795,1514348,1550464,1489957,1529704,1761496,1803045,1780427,1779865,1825074
903190,"Parts and accessories for instruments, appliances and machines for measuring and checking, ...",875779,795317,1020636,1179868,1406029,1419561,1545549,1526990,1814203,1818707
640419,Footwear with outer soles of rubber or plastics and uppers of textile materials (excluding ...,229351,270397,407636,655087,958868,1310370,1609139,1780515,1769910,1803085
170114,"Raw cane sugar, in solid form, not containing added flavouring or colouring matter (excluding ...",2023081,1869700,1311556,1458458,950614,832075,791805,930540,1537672,1799144
390720,"Polyethers, in primary forms (excluding polyacetals and goods of 3002 10)",1319050,1343719,1295071,1184224,1086622,1276863,1555725,1391186,1363248,1774694
750120,Nickel oxide sinters and other intermediate products of nickel metallurgy (excluding nickel ...,994833,908293,999494,836878,723187,1107511,1318449,1352089,1233190,1730495
260700,Lead ores and concentrates,3174532,2106746,2150568,2094514,1474991,1721454,1686412,2138966,1714467,1726460
853222,"Fixed electrical capacitors, aluminium electrolytic (excluding power capacitors)",1786315,1809528,1764978,1502034,1468301,1591564,1727249,1451229,1592530,1726325
760200,"Waste and scrap, of aluminium (excluding slags, scale and the like from iron and steel production, ...",4127918,3915962,3461849,2875164,2201272,2828853,2509357,1924256,1032018,1677254
20442,"Frozen cuts of sheep, with bone in (excluding carcases and half-carcases)",393922,823414,916997,670103,537960,787060,1161244,1590541,1466138,1675656
640399,"Footwear with outer soles of rubber, plastics or composition leather, with uppers of leather ...",650952,715251,820206,957123,869492,901603,1167781,1472032,1550095,1673979
853340,"Electrical variable resistors, incl. rheostats and potentiometers (excluding wirewound variable ...",687029,740985,783390,765315,791581,735143,800755,730237,1881955,1657394
852351,"Solid-state, non-volatile data storage devices for recording data from an external source [flash ...",2256279,1658508,1766998,2281588,1844918,1598432,1545533,1478624,1566065,1653393
890590,"Light-vessels, fire-floats, floating cranes and other vessels, the navigability of which is ...",8103,250000,1999,217231,6836,88308,3107,284679,550075,1646896
902620,Instruments and apparatus for measuring or checking pressure of liquids or gases (excluding ...,661733,821469,960169,976198,1069368,1182037,1335396,1400790,1538892,1642538
