Code,Product label,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021
901890,"Instruments and appliances used in medical, surgical or veterinary sciences, n.e.s.",541174,555874,558768,597116,602689,680336,618867,668118,781299,689013
852859,"Monitors, not incorporating television reception apparatus (excluding with cathode ray tube ...",287581,309493,291979,362080,385619,388378,413178,407238,445648,688947
848610,Machines and apparatus for the manufacture of boules or wafers,533569,471444,337818,385440,500430,409034,370959,439162,429757,686272
903190,"Parts and accessories for instruments, appliances and machines for measuring and checking, ...",283774,373837,392409,312752,319181,435343,425133,388072,552145,662685
900120,Sheets and plates of polarising material,1299427,1107950,1063830,737552,659015,717080,606379,542745,662814,656853
300220,Vaccines for human medicine,93739,84712,85309,99890,96421,129707,144713,195314,177802,655142
880240,"Aeroplanes and other powered aircraft of an of an unladen weight > 15.000 kg (excl. helicopters, ...",512442,356952,1460406,1959960,1265843,1601586,1105064,726069,499460,652300
870322,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",139743,168036,225248,255921,354839,473043,646029,556635,682242,651863
850760,Lithium-ion accumulators (excluding spent),0,138,41300,92374,128540,196465,305151,463055,468368,649412
20230,"Frozen, boneless meat of bovine animals",366408,435831,461375,438470,482490,525494,561916,608553,608930,619319
842139,Machinery and apparatus for filtering or purifying gases (excl. isotope separators and intake ...,134312,174847,170573,174290,298692,315337,388435,456309,469059,612572
852349,Optical media for the recording of sound or of other phenomena (excluding unrecorded and goods ...,0,55403,406848,347790,365689,368858,392995,423387,680969,611032
290511,"Methanol """"methyl alcohol""""""""",430983,509025,549434,378228,291656,448499,581389,357457,296713,591825
392190,"Plates, sheets, film, foil and strip, of plastics, reinforced, laminated, supported or similarly ...",541306,540589,533366,463085,424582,465969,508709,500298,506522,586349
711319,"Articles of jewellery and parts thereof, of precious metal other than silver, whether or not ...",367886,349661,418621,383401,326878,367144,463179,512179,378815,571634
702000,"Articles of glass, n.e.s.",106432,249140,417102,403940,340792,429011,411371,415510,550479,557067
391990,"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether ...",454171,456457,437474,391665,383495,397859,413905,440198,496752,553421
220830,Whiskies,314266,334477,404330,382275,438237,453362,482538,554300,463230,552805
901380,"Liquid crystal devices, n.e.s. and other optical appliances and instruments not elsewhere specified ...",609933,932701,1005308,878665,450307,493144,518692,485372,438637,551337
720711,"Semi-finished products of iron or non-alloy steel containing, by weight, < 0,25% of carbon, ...",156740,117961,215909,79808,130579,154130,230415,204270,232936,549445
20130,"Fresh or chilled bovine meat, boneless",111964,169739,205758,238943,259616,310304,386120,372248,423205,533228
841112,Turbojets of a thrust > 25 kN,15441,31654,32989,14124,263030,189575,367182,344879,238411,524851
710691,"Silver, incl. silver plated with gold or platinum, unwrought (excluding silver in powder form)",1956374,709248,572611,76403,71809,89874,86222,77735,150365,513560
790111,"Unwrought zinc, not alloyed, containing by weight >= 99,99% of zinc",312978,331802,413274,393646,332864,520074,484619,467847,371017,512250
290250,Styrene,554204,671338,616568,362867,291082,420106,414180,304906,256024,507194
854110,Diodes (excluding photosensitive or light emitting diodes),392421,350711,360616,372345,381744,402393,423931,339504,378047,506928
851769,"Apparatus for the transmission or reception of voice, images or other data, incl. apparatus ...",310709,289647,408687,268881,310784,360894,351279,218076,501573,490665
870899,"Parts and accessories, for tractors, motor vehicles for the transport of ten or more persons, ...",362973,351954,419583,381472,363104,350288,368013,387235,405845,481472
853690,"Electrical apparatus for switching electrical circuits, or for making connections to or in ...",281712,244980,255228,208852,243617,293704,275182,302329,425686,476661
901390,"Parts and accessories for liquid crystal devices """"LCD"""", lasers and other appliances and ...""",540761,579394,529818,433603,302574,255963,280990,314726,410953,475055
871491,"Frames and forks, and parts thereof, for cycles, n.e.s. (excluding for motorcycles)",404090,400094,392409,433375,335189,334287,368237,370572,326606,464267
392073,"Plates, sheets, film, foil and strip, of non-cellular cellulose acetates, not reinforced, laminated, ...",917613,708402,642208,492447,499493,467653,509444,427453,455027,459298
720720,"Semi-finished products of iron or non-alloy steel containing, by weight, >= 0,25% of carbon",377282,121099,244103,160584,202996,195943,306529,349966,368145,458437
390110,"Polyethylene with a specific gravity of < 0,94, in primary forms",407523,364681,410739,332957,283949,362942,346855,330144,319954,456686
903180,"Instruments, appliances and machines for measuring or checking, not elsewhere specified in ...",132782,98027,84569,112596,170634,311010,183973,265221,259588,456051
852580,"Television cameras, digital cameras and video camera recorders",740392,717563,573757,444036,417550,392461,316977,315340,372202,451373
721914,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than hot-rolled, ...",235884,279526,317594,190074,215787,209730,317636,301215,274501,443750
390740,"Polycarbonates, in primary forms",528418,441591,453636,381288,327428,368121,402448,349540,299627,439332
853890,"Parts suitable for use solely or principally with the apparatus of heading 8535, 8536 or 8537, ...",222782,231176,230784,218246,235783,258112,275203,251886,294264,438623
854290,"Parts of electronic integrated circuits, n.e.s.",376930,376042,369143,285131,325494,346348,314039,276624,315407,435647
870840,"Gear boxes and parts thereof, for tractors, motor vehicles for the transport of ten or more ...",477287,436555,496921,432332,390084,387112,349030,353747,365892,427279
270730,"Xylol """"xylenes"""" containing > 50% of xylenes (excluding chemically defined)""""",1215122,906205,909342,439383,563724,541378,601664,514596,265590,426553
842199,"Parts of machinery and apparatus for filtering or purifying liquids or gases, n.e.s.",265125,250275,290492,281572,286083,287762,310081,309870,362811,426542
721891,"Semi-finished products of stainless steel, of rectangular """"other than square"""" cross-section""""",7801,5379,2096,3732,2422,1877,184806,64365,160470,419001
280461,"Silicon containing >= 99,99% by weight of silicon",835811,963243,1077596,883278,920976,852709,668181,306496,264073,415442
700600,"Sheets or profiles of glass, whether or not having an absorbent, reflecting or non-reflecting ...",384709,592440,574285,493746,345845,289155,306546,337347,366066,409919
741021,"Refined copper foil, backed, of a thickness """"excluding any backing"""" of <= 0,15 mm (excluding ...""",345304,308664,305648,257711,306371,331136,355941,348634,396531,408413
260112,Agglomerated iron ores and concentrates (excluding roasted iron pyrites),560240,609757,489739,288665,168404,318062,377790,349642,197642,407726
720260,Ferro-nickel,409638,350979,402576,360855,274849,386952,459572,255047,194203,400634
721391,"Bars and rods, hot-rolled, in irregularly wound coils, of iron or non-alloy steel, of circular ...",174096,155679,132133,84057,100069,134306,172193,166697,165908,387306
382200,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents ...",194803,196899,192971,198299,208635,225983,233182,250997,270182,385778
841590,"Parts of air conditioning machines, comprising a motor-driven fan and elements for changing ...",85311,128024,219868,232992,208618,250047,316844,310748,377903,384512
870380,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, ...",0,0,0,0,0,57393,35539,179638,322686,380001
100119,Durum wheat (excluding seed for sowing),0,36759,406167,349964,295248,350313,317376,311931,349519,376208
845611,"Machine tools for working any material by removal of material, operated by laser (excl. soldering ...",0,0,0,0,0,312002,379087,218140,248067,376197
950300,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; ...""",202306,214699,236995,271929,268443,282971,315836,312762,318500,375505
290121,Ethylene,435974,332158,192346,236378,315600,527715,463879,325480,282132,373672
470710,"Recovered """"waste and scrap"""" paper or paperboard of unbleached kraft paper, corrugated paper ...""",160268,144916,140091,101475,118556,235941,193521,171880,176044,368529
381512,"Supported catalysts with precious metal or a precious-metal compound as the active substance, ...",274167,326945,301201,171115,220489,261670,285873,273659,419898,366470
871499,"Parts and accessories, for bicycles, n.e.s.",358413,290586,306800,328275,279393,284574,275303,276079,272635,365263
281410,Anhydrous ammonia,399510,369288,329805,298330,220497,205669,239429,177654,143292,363290
392099,"Plates, sheets, film, foil and strip, of non-cellular plastics, n.e.s., not reinforced, laminated, ...",258951,277254,283324,304567,247205,262360,255915,250421,297017,356334
720851,"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, not in coils, simply ...",171732,193137,214876,181371,76061,148309,155850,170663,275916,355787
732690,"Articles of iron or steel, n.e.s. (excluding cast articles or articles of iron or steel wire)",162351,156253,174649,178530,201218,214885,231646,254287,297044,351180
854370,"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85",195703,160797,138345,143285,143124,157904,168997,174720,329286,351094
902219,"Apparatus based on the use of X-rays (other than for medical, surgical, dental or veterinary ...",132843,107965,104003,174984,158656,60712,246294,167090,165986,349561
853222,"Fixed electrical capacitors, aluminium electrolytic (excluding power capacitors)",240698,216902,189306,152831,195205,208220,242405,214539,241608,348491
847180,"Units for automatic data-processing machines (excluding processing units, input or output units ...",83019,95136,100847,100588,86631,115480,226746,186680,254090,344320
870324,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",648715,565641,614389,501162,429405,337217,377831,401803,346192,338058
420221,"Handbags, whether or not with shoulder straps, incl. those without handles, with outer surface ...",162874,159388,177187,178473,204281,217146,230023,248233,259457,335745
761699,"Articles of aluminium, n.e.s.",182271,157953,167553,163412,186769,212401,235746,218887,285526,332893
853650,Switches for a voltage <= 1.000 V (excluding relays and automatic circuit breakers),226714,229889,257585,233772,225581,247599,260865,245345,251518,328545
848190,"Parts of valves and similar articles for pipes, boiler shells, tanks, vats or the like, n.e.s.",176857,166628,178536,158860,155106,182629,206494,193288,243810,326931
890690,"Vessels, incl. lifeboats (excluding warships, rowing boats and other vessels of heading 8901 ...",472654,343568,351321,210916,167655,166453,225457,284133,268592,326754
261690,Precious-metal ores and concentrates (excluding silver ores and oncentrates),21,25,7,0,47571,26277,12136,47571,143022,325074
720917,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...""",49499,56348,81584,46354,82465,97739,108420,82721,109017,324381
841410,Vacuum pumps,151218,150550,163401,159486,192489,208857,208037,250041,231085,317475
370500,"Photographic plates and film, exposed and developed (excl. products made of paper, paperboard ...",0,0,0,0,85,297648,323415,301941,282233,314437
750210,"Nickel, not alloyed, unwrought",168889,90328,187741,129950,347873,521606,351529,550234,330745,312543
902780,"Instruments and apparatus for physical or chemical analysis, or for measuring or checking viscosity, ...",239529,219994,227381,224077,239684,239566,410225,326908,284277,310705
842129,Machinery and apparatus for filtering or purifying liquids (excluding such machinery and apparatus ...,87887,98083,155823,122425,131131,136206,207197,219328,259575,309894
847160,"Input or output units for automatic data-processing machines, whether or not containing storage ...",85802,76863,74884,77818,132739,159946,156952,206765,249933,304897
851830,"Headphones and earphones, whether or not combined with microphone, and sets consisting of a ...",119729,77017,70012,54625,60538,90773,120831,218645,307052,304757
390720,"Polyethers, in primary forms (excluding polyacetals and goods of 3002 10)",155235,144614,155405,132190,140223,166046,186903,212780,239118,302085
800110,"Unwrought tin, not alloyed",205933,198888,190538,154319,155359,182436,186325,142198,148935,299980
293371,"6-Hexanelactam """"epsilon-caprolactam""""""""",1002083,1058203,999489,672647,356769,348247,435430,265108,220634,298510
901320,Lasers (excluding laser diodes),85748,115403,152429,166409,148959,168736,220189,228038,253284,297651
730890,"Structures and parts of structures, of iron or steel, n.e.s. (excluding bridges and bridge-sections, ...",116131,82867,108466,84511,85484,74391,79787,212606,624318,297493
841459,"Fans (excluding table, floor, wall, window, ceiling or roof fans, with a self-contained electric ...",71470,79617,94962,98546,93615,126310,133882,185046,211019,297490
843139,"Parts of machinery of heading 8428, n.e.s.",106733,54171,46521,123309,132601,174672,101509,213826,264954,297244
390810,"Polyamides-6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms",259297,257262,238230,217216,172348,212606,261380,262236,206737,297017
840734,"Spark-ignition reciprocating piston engine, of a kind used for vehicles of chapter 87, of a ...",324134,311160,321286,292434,245450,249897,202053,226010,244126,293812
30617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in ...",0,15439,147442,163905,177638,231573,258476,283089,327101,287794
710610,"Powder of silver, incl. silver plated with gold or platinum",467206,286900,374938,455008,610441,527506,339366,209544,302768,286326
720421,"Waste and scrap of stainless steel (excluding radioactive, and waste and scrap of batteries ...",558158,365433,373367,328791,244501,330681,351116,510852,321819,283811
401110,"New pneumatic tyres, of rubber, of a kind used for motor cars, incl. station wagons and racing ...",163155,162771,184233,194762,198618,222860,218615,228126,227446,283689
290122,"Propene """"propylene""""""""",538705,344798,209958,129095,135126,265306,265597,222173,198573,280974
853221,"Fixed electrical capacitors, tantalum (excluding power capacitors)",199157,137792,133542,144990,151854,177604,211083,163679,192501,277870
722830,"Bars and rods of alloy steel other than stainless, not further worked than hot-rolled, hot-drawn ...",132443,139056,173788,136457,122181,189510,267642,144732,137030,276747
850490,"Parts of electrical transformers and inductors, n.e.s.",103530,91169,88828,88996,82537,95031,118877,175999,211306,276474
841430,Compressors for refrigerating equipment,244549,218580,235492,219238,224122,211588,221145,221446,224178,275195
730820,"Towers and lattice masts, of iron or steel",118,101,1997,136,20,128,1690,3251,74934,273695
870829,"Parts and accessories of bodies for tractors, motor vehicles for the transport of ten or more ...""",192871,170534,188435,181401,164024,185441,195478,192042,234018,266985
80810,Fresh apples,164203,203378,245235,238958,276739,266772,242961,255055,216850,264663
848210,Ball bearings,266836,201379,220839,203774,161156,198691,225418,196365,191367,263033
850300,"Parts suitable for use solely or principally with electric motors and generators, electric ...",154162,182054,161341,153421,168800,218114,179627,170815,183990,257970
900219,"Objective lenses (excluding for cameras, projectors or photographic enlargers or reducers)",105506,136992,117185,132293,138783,160851,142221,160583,179048,255523
841199,"Parts of gas turbines, n.e.s.",172711,132163,260421,164186,355243,315353,355083,221602,227966,254823
854190,"Parts of diodes, transistors and similar semiconductor devices; photosensitive semiconductor ...",244517,207848,225025,226731,206186,186760,168923,156383,220555,253037
841490,"Parts of: air or vacuum pumps, air or other gas compressors, fans and ventilating or recycling ...",135809,147349,232016,145111,143969,175639,152312,154518,177639,247933
340590,"Glass or metal polishes, whether or not in the form of paper, wadding, felt, nonwovens, cellular ...",301995,264810,259748,215584,177565,186612,175622,179841,224216,244778
853120,"Indicator panels with liquid crystal devices """"LCD"""" or light emitting diodes """"LED"""" (excluding ...""",1379719,928934,426516,320403,207533,193994,202510,216887,197701,244606
950450,Video game consoles and machines (excluding operated by any means of payment),0,3432,56869,50425,57649,85281,187333,154734,308603,242945
293190,Separate chemically defined organo-inorganic compounds (excluding organo-sulphur compounds ...,0,14966,163858,162636,157264,180905,187097,190474,214986,241428
151190,"Palm oil and its fractions, whether or not refined (excluding chemically modified and crude)",170247,161204,177189,143352,149559,159651,155728,130777,156412,240697
860310,"Self-propelled railway or tramway coaches, vans and trucks, powered from an external source ...",70489,112186,58469,104118,8594,44279,8097,43029,37267,240660
321410,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' ...",200316,179400,179167,165046,171295,169611,179910,173580,183091,238794
720110,"Non-alloy pig iron in pigs, blocks or other primary forms, containing, by weight, <= 0,5% of ...",368423,330966,219933,161668,94449,149878,261734,160721,64242,238590
320417,Synthetic organic pigments; preparations based on synthetic organic pigments of a kind used ...,189973,169826,224146,186236,205908,202204,255828,236644,233183,237508
290711,"Phenol """"hydroxybenzene"""" and its salts""""",14336,36334,95461,76660,98518,169511,264305,162914,70235,235993
720916,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...""",29954,45695,102786,53264,60394,87436,51911,51933,59118,235843
840820,"Compression-ignition internal combustion piston engine """"diesel or semi-diesel engine"""", for ...""",200809,189451,228863,195581,169596,176053,214787,230514,196897,234502
740319,"Copper, refined, unwrought (excluding copper in the form of billets, wire-bars, cathodes and ...",140172,170161,173290,123332,119558,152829,188962,148283,159678,234471
291020,"Methyloxirane """"propylene oxide""""""""",155738,142586,148418,116363,96442,119948,123467,109627,107696,234331
850110,"Motors of an output <= 37,5 W",135521,176501,315512,411816,191099,161887,172706,162897,186522,233460
961900,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies, and similar articles, ...",0,13772,146744,162273,162982,186117,190419,207516,211838,233451
902750,"Instruments and apparatus for physical or chemical analysis, using UV, visible or IR optical ...",56951,47844,60526,50842,52311,65655,99112,135876,177549,229188
350691,Adhesives based on polymers of heading 3901 to 3913 or on rubber (excluding products suitable ...,207885,175078,173809,141154,149287,154825,186516,194200,217036,228725
220421,"Wine of fresh grapes, incl. fortified wines, and grape must whose fermentation has been arrested ...",117057,131093,129581,135791,150017,167886,189667,182127,184598,228632
370199,"Photographic plates and film in the flat for monochrome photography, sensitised, unexposed, ...",211817,159918,143856,127461,142249,136674,151415,182215,197861,228045
720241,"Ferro-chromium, containing by weight > 4% of carbon",307637,295563,250631,236051,259943,383789,317478,149910,106188,226917
230910,"Dog or cat food, put up for retail sale",109742,120288,123998,140358,140977,161407,179830,184853,194006,226420
741011,"Refined copper foil, not backed, of a thickness of <= 0,15 mm (excluding stamping foils of ...",134596,119920,112873,114746,108757,158123,187470,157998,205053,226318
220300,Beer made from malt,158524,166044,183483,172220,185498,191685,186924,197659,205322,226236
844399,"Parts and accessories of printers, copying machines and facsimile machines, n.e.s. (excluding ...",309377,311975,282062,266080,241021,250078,249235,248497,213770,225923
903289,"Regulating or controlling instruments and apparatus (excluding hydraulic or pneumatic, manostats, ...",207335,192973,212392,193314,187376,187855,201428,171554,199480,225613
850131,"DC motors of an output > 37,5 W but <= 750 W and DC generators of an output <= 750 W (excl. ...",65251,60086,144727,150147,128400,132801,159916,187526,174165,224216
392069,"Plates, sheets, film, foil and strip, of non-cellular polyesters, not reinforced, laminated, ...",317815,316113,264992,208014,162265,163645,166418,151796,173042,223744
854233,Electronic integrated circuits as amplifiers,94235,96172,127471,155416,211834,173181,181513,187242,210691,222661
854460,"Electric conductors, for a voltage > 1.000 V, insulated, n.e.s.",16075,57491,32426,54454,35540,6974,12846,20868,79416,221923
711299,"Waste and scrap of silver, incl. metal clad with silver, and other waste and scrap containing ...",92621,36251,58369,36848,14696,1645,4117,25500,86744,219243
950691,"Articles and equipment for general physical exercise, gymnastics or athletics",48490,52582,71539,67949,67127,70608,86275,98663,129301,219173
740911,"Plates, sheets and strip, of refined copper, in coils, of a thickness of > 0,15 mm (excluding ...",65761,102471,124098,72095,84695,134353,151847,129246,106962,218126
381590,"Reaction initiators, reaction accelerators and catalytic preparations, n.e.s. (excluding rubber ...",221967,182320,160245,166766,151198,177049,196780,208546,162125,216311
610910,"T-shirts, singlets and other vests of cotton, knitted or crocheted",130559,115207,129477,141905,155403,153974,183623,201723,196774,215308
390799,"Saturated polyesters in primary forms (excluding polycarbonates, alkyd resins, poly""""ethylene ...""",148846,148933,190904,139669,143122,158523,164100,138647,162698,214648
842952,"Self-propelled mechanical shovels, excavators and shovel loaders, with a 360¡Æ revolving su ...",86104,98061,111050,106108,80933,98756,122727,142030,168008,213911
